tau,regular_loss,naughty_loss
24416, 0.000000, 1.697462
24448, 0.000000, 1.697635
24480, 0.000000, 1.700195
24512, 0.000000, 1.701050
24544, 0.000000, 1.700215
24576, 0.000000, 1.696613
24608, 0.000000, 1.697681
24640, 0.000000, 1.694139
24672, 0.000000, 1.700328
24704, 0.000000, 1.700139
24736, 0.000000, 1.700996
24768, 0.000000, 1.699110
24800, 0.000000, 1.694907
24832, 0.000000, 1.699768
24864, 0.000000, 1.693803
24896, 0.000000, 1.694155
24928, 0.000000, 1.698557
24960, 0.000000, 1.697343
24992, 0.000000, 1.699413
25024, 0.000000, 1.695919
25056, 0.000000, 1.702468
25088, 0.000000, 1.701146
25120, 0.000000, 1.699476
25152, 0.000000, 1.695664
25184, 0.000000, 1.700357
25216, 0.000000, 1.696493
25248, 0.000000, 1.699710
25280, 0.000000, 1.696705
25312, 0.000000, 1.696580
25344, 0.000000, 1.699268
25376, 0.000000, 1.700412
25408, 0.000000, 1.697881
25440, 0.000000, 1.698002
25472, 0.000000, 1.698796
25504, 0.000000, 1.696141
25536, 0.000000, 1.704144
25568, 0.000002, 1.705519
25600, 0.000000, 1.696668
