tau,noncompliant_mean,noncompliant_tenant_number,state_r,noncompliant_state_r,upper_queue_buffer,link_queue_buffer,average_loss_pure,average_loss_all
24576, 155, 25, 0.700000, 0.500000, 20, 100, 0.003273, 0.459695
25088, 155, 25, 0.700000, 0.500000, 20, 100, 0.003932, 0.463433
25600, 155, 25, 0.700000, 0.500000, 20, 100, 0.003423, 0.458660
26112, 155, 25, 0.700000, 0.500000, 20, 100, 0.003612, 0.460084
26624, 155, 25, 0.700000, 0.500000, 20, 100, 0.003492, 0.460229
27136, 155, 25, 0.700000, 0.500000, 20, 100, 0.003200, 0.456440
27648, 155, 25, 0.700000, 0.500000, 20, 100, 0.003226, 0.460518
28160, 155, 25, 0.700000, 0.500000, 20, 100, 0.003394, 0.458315
28672, 155, 25, 0.700000, 0.500000, 20, 100, 0.003687, 0.463362
29184, 155, 25, 0.700000, 0.500000, 20, 100, 0.003196, 0.462701
29696, 155, 25, 0.700000, 0.500000, 20, 100, 0.003416, 0.458661
30208, 155, 25, 0.700000, 0.500000, 20, 100, 0.003060, 0.461206
30720, 155, 25, 0.700000, 0.500000, 20, 100, 0.003510, 0.458912
31232, 155, 25, 0.700000, 0.500000, 20, 100, 0.003645, 0.462039
31744, 155, 25, 0.700000, 0.500000, 20, 100, 0.003143, 0.461050
32256, 155, 25, 0.700000, 0.500000, 20, 100, 0.003197, 0.459233
32768, 155, 25, 0.700000, 0.500000, 20, 100, 0.003726, 0.458305
33280, 155, 25, 0.700000, 0.500000, 20, 100, 0.003434, 0.457536
33792, 155, 25, 0.700000, 0.500000, 20, 100, 0.003484, 0.458207
34304, 155, 25, 0.700000, 0.500000, 20, 100, 0.003392, 0.462027
34816, 155, 25, 0.700000, 0.500000, 20, 100, 0.003489, 0.462038
35328, 155, 25, 0.700000, 0.500000, 20, 100, 0.003119, 0.459261
35840, 155, 25, 0.700000, 0.500000, 20, 100, 0.003612, 0.460946
36352, 155, 25, 0.700000, 0.500000, 20, 100, 0.003206, 0.457466
36864, 155, 25, 0.700000, 0.500000, 20, 100, 0.003422, 0.462753
37376, 155, 25, 0.700000, 0.500000, 20, 100, 0.003518, 0.460546
37888, 155, 25, 0.700000, 0.500000, 20, 100, 0.003283, 0.462416
38400, 155, 25, 0.700000, 0.500000, 20, 100, 0.003643, 0.460149
38912, 155, 25, 0.700000, 0.500000, 20, 100, 0.003285, 0.460529
39424, 155, 25, 0.700000, 0.500000, 20, 100, 0.003275, 0.459104
39936, 155, 25, 0.700000, 0.500000, 20, 100, 0.003310, 0.460385
40448, 155, 25, 0.700000, 0.500000, 20, 100, 0.003302, 0.460083
40960, 155, 25, 0.700000, 0.500000, 20, 100, 0.003518, 0.457945
41472, 155, 25, 0.700000, 0.500000, 20, 100, 0.003422, 0.459047
41984, 155, 25, 0.700000, 0.500000, 20, 100, 0.003649, 0.463993
42496, 155, 25, 0.700000, 0.500000, 20, 100, 0.003599, 0.459222
43008, 155, 25, 0.700000, 0.500000, 20, 100, 0.003419, 0.460698
43520, 155, 25, 0.700000, 0.500000, 20, 100, 0.003290, 0.457854
44032, 155, 25, 0.700000, 0.500000, 20, 100, 0.002822, 0.459114
44544, 155, 25, 0.700000, 0.500000, 20, 100, 0.003437, 0.460013
45056, 155, 25, 0.700000, 0.500000, 20, 100, 0.003402, 0.460303
45568, 155, 25, 0.700000, 0.500000, 20, 100, 0.003185, 0.460376
46080, 155, 25, 0.700000, 0.500000, 20, 100, 0.003116, 0.461517
46592, 155, 25, 0.700000, 0.500000, 20, 100, 0.003283, 0.459376
47104, 155, 25, 0.700000, 0.500000, 20, 100, 0.003324, 0.460346
47616, 155, 25, 0.700000, 0.500000, 20, 100, 0.003104, 0.458942
48128, 155, 25, 0.700000, 0.500000, 20, 100, 0.003186, 0.456384
48640, 155, 25, 0.700000, 0.500000, 20, 100, 0.003430, 0.460773
49152, 155, 25, 0.700000, 0.500000, 20, 100, 0.003337, 0.462327
49664, 155, 25, 0.700000, 0.500000, 20, 100, 0.003235, 0.461038
50176, 155, 25, 0.700000, 0.500000, 20, 100, 0.003286, 0.461133
50688, 155, 25, 0.700000, 0.500000, 20, 100, 0.003301, 0.459125
51200, 155, 25, 0.700000, 0.500000, 20, 100, 0.003106, 0.460995
0, 155, 25, 0.700000, 0.500000, 24, 100, 0.004960, 0.330299
512, 155, 25, 0.700000, 0.500000, 24, 100, 0.004543, 0.329259
1024, 155, 25, 0.700000, 0.500000, 24, 100, 0.004742, 0.329741
1536, 155, 25, 0.700000, 0.500000, 24, 100, 0.005057, 0.329023
2048, 155, 25, 0.700000, 0.500000, 24, 100, 0.004697, 0.330463
2560, 155, 25, 0.700000, 0.500000, 24, 100, 0.004866, 0.330657
3072, 155, 25, 0.700000, 0.500000, 24, 100, 0.004515, 0.330621
3584, 155, 25, 0.700000, 0.500000, 24, 100, 0.004447, 0.327108
4096, 155, 25, 0.700000, 0.500000, 24, 100, 0.004667, 0.332396
4608, 155, 25, 0.700000, 0.500000, 24, 100, 0.004908, 0.328976
5120, 155, 25, 0.700000, 0.500000, 24, 100, 0.004528, 0.332464
5632, 155, 25, 0.700000, 0.500000, 24, 100, 0.004806, 0.331223
6144, 155, 25, 0.700000, 0.500000, 24, 100, 0.004278, 0.328516
6656, 155, 25, 0.700000, 0.500000, 24, 100, 0.005002, 0.327289
7168, 155, 25, 0.700000, 0.500000, 24, 100, 0.004711, 0.327862
7680, 155, 25, 0.700000, 0.500000, 24, 100, 0.004494, 0.329120
