tau,compliant_loss_pure,noncompliant_loss_pure,compliant_loss_all,noncompliant_loss_all
51200, 0.135860, 6.929957, 0.137190, 8.133355
51200, 0.138218, 7.140740, 0.139378, 8.341005
51200, 0.131938, 7.333409, 0.133310, 8.527411
51200, 0.144840, 7.558577, 0.146162, 8.756804
51200, 0.148354, 7.752079, 0.149498, 8.943699
51200, 0.149296, 7.943366, 0.150486, 9.138931
51200, 0.157870, 8.131660, 0.158977, 9.320907
51200, 0.155971, 8.316072, 0.157265, 9.503892
51200, 0.172254, 8.507656, 0.173378, 9.692585
51200, 0.172859, 8.667355, 0.173932, 9.846541
51200, 0.171561, 8.840362, 0.172638, 10.021681
51200, 0.171213, 8.990870, 0.172517, 10.167535
51200, 0.179932, 9.158530, 0.181062, 10.331384
51200, 0.175816, 9.320930, 0.176994, 10.495927
51200, 0.184190, 9.472712, 0.185532, 10.647674
51200, 0.186109, 9.620096, 0.187391, 10.794355
51200, 0.193969, 9.772097, 0.195087, 10.943330
51200, 0.188602, 9.901222, 0.189978, 11.065520
51200, 0.204191, 10.048317, 0.205376, 11.212292
51200, 0.209499, 10.178653, 0.210740, 11.342761
51200, 0.195849, 10.314288, 0.197111, 11.473951
51200, 0.206856, 10.439680, 0.208094, 11.599795
51200, 0.210199, 10.568694, 0.211543, 11.727190
51200, 0.201816, 10.682748, 0.202782, 11.839093
51200, 0.214642, 10.816499, 0.215689, 11.974394
51200, 0.219962, 10.930509, 0.220915, 12.084366
51200, 0.221914, 11.047638, 0.222947, 12.200665
51200, 0.215987, 11.151825, 0.217381, 12.300222
51200, 0.228865, 11.271995, 0.230213, 12.420889
51200, 0.216141, 11.374071, 0.216973, 12.517122
51200, 0.223831, 11.483258, 0.224995, 12.629449
51200, 0.239806, 11.593736, 0.241186, 12.737518
51200, 0.198086, 11.695235, 0.198980, 12.838436
51200, 0.102377, 5.209201, 0.103620, 6.433035
51200, 0.104913, 5.469989, 0.106277, 6.694665
51200, 0.109758, 5.734566, 0.110920, 6.954099
51200, 0.116250, 5.988781, 0.117612, 7.208495
51200, 0.123375, 6.230073, 0.124648, 7.442844
51200, 0.128036, 6.472892, 0.129382, 7.682395
51200, 0.128752, 6.699954, 0.130052, 7.906854
51200, 0.136896, 6.926758, 0.138159, 8.126391
51200, 0.139871, 7.137732, 0.141100, 8.343022
51200, 0.142522, 7.350455, 0.143748, 8.554531
51200, 0.143788, 7.539245, 0.144991, 8.734377
51200, 0.151793, 7.748002, 0.153149, 8.941145
51200, 0.157724, 7.935003, 0.159103, 9.124076
51200, 0.155894, 8.130428, 0.156950, 9.322320
51200, 0.162463, 8.304561, 0.163769, 9.489679
51200, 0.161035, 8.483765, 0.162461, 9.666322
51200, 0.166460, 8.655928, 0.167709, 9.839382
51200, 0.170184, 8.832703, 0.171385, 10.014305
51200, 0.165191, 8.982614, 0.166451, 10.160711
51200, 0.169550, 9.144930, 0.170800, 10.320014
51200, 0.183789, 9.315010, 0.185072, 10.490840
51200, 0.184698, 9.463951, 0.186019, 10.634702
51200, 0.188193, 9.607048, 0.189506, 10.778630
51200, 0.183435, 9.754140, 0.184582, 10.921446
51200, 0.201769, 9.894830, 0.203129, 11.058877
51200, 0.187816, 10.029341, 0.189138, 11.192596
51200, 0.200515, 10.167558, 0.201837, 11.330607
51200, 0.207563, 10.303643, 0.208818, 11.465023
51200, 0.199611, 10.432164, 0.200870, 11.588892
51200, 0.207054, 10.554879, 0.208183, 11.714409
51200, 0.205077, 10.681373, 0.206295, 11.839529
51200, 0.219454, 10.804190, 0.220474, 11.956142
51200, 0.220089, 10.914168, 0.221622, 12.069305
51200, 0.213721, 11.041249, 0.215183, 12.193450
51200, 0.238354, 11.152478, 0.239463, 12.301275
51200, 0.219735, 11.257059, 0.221018, 12.404482
51200, 0.223630, 11.376707, 0.224605, 12.526158
51200, 0.218759, 11.480269, 0.220167, 12.626918
51200, 0.264192, 11.581706, 0.265935, 12.725956
51200, 0.229847, 11.689416, 0.230984, 12.834510
51200, 0.100913, 5.200716, 0.102190, 6.425991
51200, 0.106729, 5.476532, 0.107957, 6.700799
51200, 0.111351, 5.718226, 0.112551, 6.935643
51200, 0.114161, 5.974976, 0.115405, 7.192016
51200, 0.120559, 6.218314, 0.121641, 7.433877
51200, 0.129925, 6.451330, 0.131104, 7.661201
51200, 0.129613, 6.675448, 0.130829, 7.879216
51200, 0.133749, 6.913963, 0.135024, 8.117250
51200, 0.139429, 7.123576, 0.140651, 8.328284
51200, 0.144389, 7.335704, 0.145579, 8.536427
51200, 0.143631, 7.530396, 0.145048, 8.727319
51200, 0.150076, 7.720509, 0.151101, 8.908863
51200, 0.150987, 7.922307, 0.152273, 9.115567
51200, 0.153887, 8.104804, 0.155124, 9.291697
51200, 0.159891, 8.295607, 0.161163, 9.485918
51200, 0.168933, 8.472327, 0.170067, 9.657197
51200, 0.168494, 8.635717, 0.169774, 9.816596
51200, 0.170337, 8.813197, 0.171602, 9.997523
51200, 0.168818, 8.974208, 0.170067, 10.156581
51200, 0.176639, 9.147200, 0.177846, 10.324088
51200, 0.179772, 9.290662, 0.180937, 10.463446
51200, 0.181773, 9.450588, 0.182880, 10.622490
51200, 0.193434, 9.594379, 0.194693, 10.764742
51200, 0.183718, 9.737182, 0.185190, 10.907097
51200, 0.199311, 9.889020, 0.200554, 11.056802
51200, 0.196899, 10.026483, 0.198161, 11.192036
51200, 0.187597, 10.149413, 0.188856, 11.311980
51200, 0.194384, 10.291544, 0.195446, 11.452263
51200, 0.204188, 10.418410, 0.205352, 11.577502
51200, 0.211963, 10.548215, 0.213240, 11.709194
51200, 0.220352, 10.672516, 0.221488, 11.827797
51200, 0.202709, 10.794075, 0.203891, 11.949749
51200, 0.212574, 10.921631, 0.213741, 12.080227
51200, 0.202382, 11.032052, 0.203693, 12.185915
51200, 0.210096, 11.131897, 0.211450, 12.280935
51200, 0.216030, 11.255412, 0.217021, 12.402824
51200, 0.203056, 11.359173, 0.204335, 12.503133
51200, 0.206595, 11.470954, 0.208003, 12.622216
51200, 0.221292, 11.571009, 0.222794, 12.713307
51200, 0.228618, 11.671553, 0.230161, 12.814042
51200, 0.100999, 5.176170, 0.102302, 6.406778
51200, 0.105788, 5.447480, 0.107001, 6.668396
51200, 0.112001, 5.711478, 0.113381, 6.935825
51200, 0.113702, 5.949788, 0.114970, 7.168289
51200, 0.124353, 6.203943, 0.125559, 7.415597
51200, 0.120620, 6.431744, 0.121812, 7.639398
51200, 0.132451, 6.667960, 0.133696, 7.875506
51200, 0.139599, 6.896999, 0.140820, 8.104012
51200, 0.136220, 7.102936, 0.137495, 8.303243
51200, 0.143072, 7.321895, 0.144231, 8.523726
51200, 0.142296, 7.513945, 0.143528, 8.710256
51200, 0.150142, 7.719924, 0.151381, 8.912212
51200, 0.148156, 7.904271, 0.149431, 9.096434
51200, 0.155398, 8.102038, 0.156770, 9.291217
51200, 0.156471, 8.276643, 0.157690, 9.462901
51200, 0.158957, 8.450023, 0.160203, 9.633159
51200, 0.163424, 8.627492, 0.164436, 9.810964
51200, 0.165197, 8.801169, 0.166310, 9.982754
51200, 0.172841, 8.966613, 0.174115, 10.146392
51200, 0.181722, 9.128927, 0.182955, 10.306984
51200, 0.183389, 9.284283, 0.184632, 10.461194
51200, 0.184799, 9.438194, 0.185957, 10.612909
51200, 0.190899, 9.591052, 0.192035, 10.761185
51200, 0.185526, 9.724010, 0.186907, 10.892853
51200, 0.196020, 9.872044, 0.197299, 11.036626
51200, 0.191939, 10.010432, 0.193109, 11.176614
51200, 0.188291, 10.144854, 0.189196, 11.306115
51200, 0.203024, 10.280163, 0.204042, 11.439641
51200, 0.198340, 10.417250, 0.199599, 11.579584
51200, 0.205135, 10.532856, 0.206412, 11.693427
51200, 0.206462, 10.664396, 0.207696, 11.824005
51200, 0.196306, 10.779145, 0.197688, 11.937064
51200, 0.200956, 10.895822, 0.202083, 12.047779
51200, 0.217134, 11.022106, 0.218444, 12.175241
51200, 0.222479, 11.133684, 0.223413, 12.286808
51200, 0.218622, 11.247073, 0.219823, 12.398118
51200, 0.213698, 11.355708, 0.214957, 12.503080
51200, 0.219419, 11.458376, 0.221097, 12.603223
51200, 0.206235, 11.566112, 0.207414, 12.711241
51200, 0.194162, 11.665377, 0.194893, 12.810265
25600, 0.177469, 5.264117, 0.178594, 6.489718
25600, 0.183811, 5.525895, 0.185058, 6.748549
25600, 0.193353, 5.777885, 0.194510, 7.000314
25600, 0.204836, 6.042799, 0.206041, 7.263139
25600, 0.210533, 6.283449, 0.211724, 7.499532
25600, 0.218511, 6.504898, 0.219731, 7.713275
25600, 0.226178, 6.741318, 0.227444, 7.948967
25600, 0.230934, 6.959871, 0.232166, 8.163153
25600, 0.240086, 7.178102, 0.241283, 8.380896
25600, 0.246046, 7.392929, 0.247322, 8.594785
25600, 0.251034, 7.582525, 0.252289, 8.778967
25600, 0.263941, 7.788974, 0.265139, 8.983422
25600, 0.261504, 7.971812, 0.262574, 9.159785
25600, 0.271549, 8.162268, 0.272760, 9.350619
25600, 0.272657, 8.345610, 0.273933, 9.530758
25600, 0.283605, 8.527623, 0.284854, 9.714330
25600, 0.288576, 8.699933, 0.289878, 9.880695
25600, 0.296171, 8.870565, 0.297487, 10.050344
25600, 0.300242, 9.024637, 0.301536, 10.199973
25600, 0.303568, 9.188264, 0.304809, 10.364347
25600, 0.320340, 9.345304, 0.321597, 10.513946
25600, 0.314242, 9.499008, 0.315441, 10.667585
25600, 0.322128, 9.649144, 0.323377, 10.822572
25600, 0.323570, 9.798302, 0.324691, 10.965763
25600, 0.323781, 9.935707, 0.325186, 11.098553
25600, 0.336294, 10.073019, 0.337515, 11.232537
25600, 0.346264, 10.209798, 0.347324, 11.375748
25600, 0.346704, 10.344605, 0.348151, 11.502097
25600, 0.347560, 10.479330, 0.348681, 11.642226
25600, 0.344664, 10.595078, 0.346006, 11.749163
25600, 0.372875, 10.735959, 0.374017, 11.894805
25600, 0.361039, 10.846699, 0.362247, 12.002336
25600, 0.365781, 10.964821, 0.367047, 12.117755
25600, 0.374446, 11.085529, 0.375315, 12.235257
25600, 0.371679, 11.195210, 0.373044, 12.343469
25600, 0.363593, 11.310862, 0.364988, 12.458320
25600, 0.385571, 11.423862, 0.386585, 12.569288
25600, 0.388464, 11.530687, 0.389815, 12.679356
25600, 0.406369, 11.632038, 0.407948, 12.775461
25600, 0.393723, 11.740138, 0.395749, 12.883236
25600, 0.175707, 5.252027, 0.176943, 6.476702
25600, 0.186318, 5.516909, 0.187496, 6.739708
25600, 0.194214, 5.783424, 0.195507, 7.000773
25600, 0.201949, 6.026628, 0.203442, 7.246872
25600, 0.201872, 6.248017, 0.203057, 7.462215
25600, 0.212777, 6.490192, 0.214014, 7.701507
25600, 0.227963, 6.729925, 0.229293, 7.934029
25600, 0.226877, 6.938914, 0.228075, 8.141493
25600, 0.239941, 7.168727, 0.241133, 8.374990
25600, 0.244332, 7.362892, 0.245495, 8.562991
25600, 0.252563, 7.578315, 0.253726, 8.776157
25600, 0.254095, 7.766261, 0.255257, 8.957916
25600, 0.268084, 7.964666, 0.269330, 9.152901
25600, 0.269366, 8.143904, 0.270671, 9.333252
25600, 0.279448, 8.339270, 0.280615, 9.526318
25600, 0.280094, 8.505863, 0.281279, 9.690945
25600, 0.287691, 8.681824, 0.288922, 9.862644
25600, 0.296146, 8.850680, 0.297582, 10.034141
25600, 0.304581, 9.024547, 0.305905, 10.204048
25600, 0.303557, 9.176663, 0.304701, 10.350993
25600, 0.310216, 9.341313, 0.311506, 10.516584
25600, 0.312092, 9.484242, 0.313271, 10.653542
25600, 0.320808, 9.644495, 0.321970, 10.818257
25600, 0.328016, 9.783173, 0.329223, 10.951574
25600, 0.332236, 9.925785, 0.333209, 11.089740
25600, 0.335520, 10.061912, 0.336790, 11.222966
25600, 0.336945, 10.206194, 0.337982, 11.370492
25600, 0.347459, 10.338676, 0.348675, 11.500306
25600, 0.351119, 10.463360, 0.352275, 11.620090
25600, 0.360882, 10.589833, 0.362024, 11.747766
25600, 0.353284, 10.710413, 0.354395, 11.865738
25600, 0.354491, 10.837879, 0.355689, 11.993587
25600, 0.372952, 10.959317, 0.374229, 12.113502
25600, 0.373309, 11.074606, 0.374525, 12.223474
25600, 0.362108, 11.186788, 0.363284, 12.337877
25600, 0.364589, 11.303792, 0.365870, 12.452610
25600, 0.360987, 11.411214, 0.362325, 12.557546
25600, 0.374378, 11.521462, 0.375433, 12.670861
25600, 0.380798, 11.625134, 0.381690, 12.769762
25600, 0.387170, 11.731434, 0.388954, 12.876904
25600, 0.174872, 5.233131, 0.176086, 6.459601
25600, 0.183872, 5.498144, 0.185171, 6.723257
25600, 0.191746, 5.743731, 0.192937, 6.960517
25600, 0.199160, 5.990534, 0.200392, 7.207928
25600, 0.208759, 6.253629, 0.210007, 7.467322
25600, 0.215267, 6.485771, 0.216601, 7.698231
25600, 0.219735, 6.697229, 0.220898, 7.905880
25600, 0.230759, 6.940012, 0.231928, 8.146331
25600, 0.235406, 7.138367, 0.236581, 8.343511
25600, 0.242336, 7.353652, 0.243499, 8.550696
25600, 0.252263, 7.561225, 0.253511, 8.754838
25600, 0.260739, 7.759848, 0.261973, 8.956678
25600, 0.266477, 7.954334, 0.267749, 9.147766
25600, 0.272859, 8.138777, 0.273917, 9.332848
25600, 0.276455, 8.311538, 0.277660, 9.497320
25600, 0.277436, 8.504172, 0.278644, 9.693428
25600, 0.287615, 8.668746, 0.288818, 9.850171
25600, 0.295048, 8.836432, 0.296314, 10.011393
25600, 0.302925, 9.014989, 0.304035, 10.196744
25600, 0.304038, 9.162474, 0.305367, 10.337284
25600, 0.308610, 9.335622, 0.309729, 10.508890
25600, 0.310270, 9.479959, 0.311457, 10.657163
25600, 0.315613, 9.624735, 0.316921, 10.794749
25600, 0.319941, 9.770802, 0.321220, 10.936140
25600, 0.325341, 9.915540, 0.326710, 11.083871
25600, 0.333689, 10.052960, 0.334944, 11.216418
25600, 0.337608, 10.185670, 0.338836, 11.350379
25600, 0.341009, 10.326656, 0.341938, 11.486987
25600, 0.359617, 10.459076, 0.360853, 11.618212
25600, 0.338183, 10.578437, 0.339599, 11.732230
25600, 0.353903, 10.704075, 0.355136, 11.861423
25600, 0.345553, 10.829448, 0.346734, 11.988218
25600, 0.372792, 10.952173, 0.374312, 12.107644
25600, 0.360660, 11.072203, 0.361737, 12.225497
25600, 0.357281, 11.180793, 0.358349, 12.329786
25600, 0.373645, 11.294280, 0.374472, 12.442131
25600, 0.379811, 11.404253, 0.381290, 12.553900
25600, 0.384243, 11.506992, 0.385539, 12.651601
25600, 0.376557, 11.609813, 0.377693, 12.750856
25600, 0.398137, 11.717892, 0.399758, 12.859175
25600, 0.173424, 5.218834, 0.174646, 6.446592
25600, 0.186001, 5.491283, 0.187188, 6.718559
25600, 0.196203, 5.755335, 0.197532, 6.973876
25600, 0.198996, 5.987417, 0.200246, 7.202117
25600, 0.202149, 6.219968, 0.203503, 7.436601
25600, 0.210307, 6.455006, 0.211570, 7.661025
25600, 0.223074, 6.698057, 0.224103, 7.903813
25600, 0.229093, 6.918497, 0.230392, 8.125382
25600, 0.234472, 7.127051, 0.235761, 8.324362
25600, 0.243208, 7.341370, 0.244303, 8.541407
25600, 0.249573, 7.547705, 0.250844, 8.744964
25600, 0.255935, 7.738620, 0.257100, 8.934265
25600, 0.260587, 7.935528, 0.261973, 9.131259
25600, 0.270810, 8.123896, 0.272093, 9.312888
25600, 0.274365, 8.300319, 0.275401, 9.482555
25600, 0.279245, 8.486640, 0.280414, 9.669543
25600, 0.290058, 8.657174, 0.291224, 9.837388
25600, 0.297350, 8.829138, 0.298437, 10.011245
25600, 0.296575, 8.996093, 0.297796, 10.172930
25600, 0.306316, 9.160129, 0.307675, 10.335521
25600, 0.302217, 9.310983, 0.303649, 10.489194
25600, 0.316387, 9.461464, 0.317698, 10.633483
25600, 0.325063, 9.621632, 0.326280, 10.795176
25600, 0.330601, 9.765094, 0.331636, 10.933825
25600, 0.333493, 9.907449, 0.334669, 11.074625
25600, 0.333785, 10.043060, 0.334851, 11.205483
25600, 0.338541, 10.183074, 0.339694, 11.348245
25600, 0.333891, 10.307664, 0.334865, 11.468728
25600, 0.348039, 10.452355, 0.349066, 11.613592
25600, 0.347688, 10.578500, 0.348994, 11.739298
