tau,noncompliant_mean,noncompliant_tenant_number,state_r,noncompliant_state_r,upper_queue_buffer,link_queue_buffer,average_loss_pure,average_loss_all
13056, 155, 50, 0.700000, 0.500000, 10, 100, 0.181617, 2.881964
13312, 155, 50, 0.700000, 0.500000, 10, 100, 0.181096, 2.885737
13568, 155, 50, 0.700000, 0.500000, 10, 100, 0.184178, 2.891376
13824, 155, 50, 0.700000, 0.500000, 10, 100, 0.182628, 2.883184
14080, 155, 50, 0.700000, 0.500000, 10, 100, 0.182267, 2.888487
14336, 155, 50, 0.700000, 0.500000, 10, 100, 0.183323, 2.888945
14592, 155, 50, 0.700000, 0.500000, 10, 100, 0.181175, 2.881984
14848, 155, 50, 0.700000, 0.500000, 10, 100, 0.180814, 2.880570
15104, 155, 50, 0.700000, 0.500000, 10, 100, 0.189225, 2.899279
15360, 155, 50, 0.700000, 0.500000, 10, 100, 0.183520, 2.888760
15616, 155, 50, 0.700000, 0.500000, 10, 100, 0.186339, 2.891791
15872, 155, 50, 0.700000, 0.500000, 10, 100, 0.183322, 2.891268
16128, 155, 50, 0.700000, 0.500000, 10, 100, 0.179566, 2.881192
16384, 155, 50, 0.700000, 0.500000, 10, 100, 0.179768, 2.880600
16640, 155, 50, 0.700000, 0.500000, 10, 100, 0.183502, 2.891157
16896, 155, 50, 0.700000, 0.500000, 10, 100, 0.184422, 2.884320
17152, 155, 50, 0.700000, 0.500000, 10, 100, 0.183157, 2.889785
17408, 155, 50, 0.700000, 0.500000, 10, 100, 0.177413, 2.881646
17664, 155, 50, 0.700000, 0.500000, 10, 100, 0.177899, 2.882279
17920, 155, 50, 0.700000, 0.500000, 10, 100, 0.182978, 2.884276
18176, 155, 50, 0.700000, 0.500000, 10, 100, 0.178573, 2.881107
18432, 155, 50, 0.700000, 0.500000, 10, 100, 0.183708, 2.887494
18688, 155, 50, 0.700000, 0.500000, 10, 100, 0.178956, 2.882092
18944, 155, 50, 0.700000, 0.500000, 10, 100, 0.183771, 2.888550
19200, 155, 50, 0.700000, 0.500000, 10, 100, 0.177559, 2.884562
19456, 155, 50, 0.700000, 0.500000, 10, 100, 0.182376, 2.882114
19712, 155, 50, 0.700000, 0.500000, 10, 100, 0.180615, 2.882049
19968, 155, 50, 0.700000, 0.500000, 10, 100, 0.179830, 2.884300
20224, 155, 50, 0.700000, 0.500000, 10, 100, 0.186048, 2.896991
20480, 155, 50, 0.700000, 0.500000, 10, 100, 0.180873, 2.890012
20736, 155, 50, 0.700000, 0.500000, 10, 100, 0.185200, 2.885015
20992, 155, 50, 0.700000, 0.500000, 10, 100, 0.181814, 2.883868
21248, 155, 50, 0.700000, 0.500000, 10, 100, 0.179493, 2.883517
21504, 155, 50, 0.700000, 0.500000, 10, 100, 0.182280, 2.888718
21760, 155, 50, 0.700000, 0.500000, 10, 100, 0.179212, 2.880932
22016, 155, 50, 0.700000, 0.500000, 10, 100, 0.179153, 2.887382
22272, 155, 50, 0.700000, 0.500000, 10, 100, 0.179562, 2.884216
22528, 155, 50, 0.700000, 0.500000, 10, 100, 0.176144, 2.881200
22784, 155, 50, 0.700000, 0.500000, 10, 100, 0.179098, 2.885591
23040, 155, 50, 0.700000, 0.500000, 10, 100, 0.181178, 2.885850
23296, 155, 50, 0.700000, 0.500000, 10, 100, 0.186779, 2.893988
23552, 155, 50, 0.700000, 0.500000, 10, 100, 0.175595, 2.877295
23808, 155, 50, 0.700000, 0.500000, 10, 100, 0.183009, 2.887771
24064, 155, 50, 0.700000, 0.500000, 10, 100, 0.181569, 2.882780
24320, 155, 50, 0.700000, 0.500000, 10, 100, 0.178137, 2.880707
24576, 155, 50, 0.700000, 0.500000, 10, 100, 0.179804, 2.887668
24832, 155, 50, 0.700000, 0.500000, 10, 100, 0.180165, 2.883721
25088, 155, 50, 0.700000, 0.500000, 10, 100, 0.179907, 2.884186
25344, 155, 50, 0.700000, 0.500000, 10, 100, 0.180703, 2.884293
25600, 155, 50, 0.700000, 0.500000, 10, 100, 0.181424, 2.883845
0, 155, 50, 0.800000, 0.500000, 10, 100, 0.025842, 5.704886
256, 155, 50, 0.800000, 0.500000, 10, 100, 0.026322, 5.713342
512, 155, 50, 0.800000, 0.500000, 10, 100, 0.025067, 5.708745
768, 155, 50, 0.800000, 0.500000, 10, 100, 0.025832, 5.706987
1024, 155, 50, 0.800000, 0.500000, 10, 100, 0.024968, 5.706993
1280, 155, 50, 0.800000, 0.500000, 10, 100, 0.025606, 5.710939
1536, 155, 50, 0.800000, 0.500000, 10, 100, 0.025401, 5.714336
1792, 155, 50, 0.800000, 0.500000, 10, 100, 0.026293, 5.711792
2048, 155, 50, 0.800000, 0.500000, 10, 100, 0.025504, 5.703359
2304, 155, 50, 0.800000, 0.500000, 10, 100, 0.026132, 5.719101
2560, 155, 50, 0.800000, 0.500000, 10, 100, 0.024739, 5.711331
2816, 155, 50, 0.800000, 0.500000, 10, 100, 0.025502, 5.707932
3072, 155, 50, 0.800000, 0.500000, 10, 100, 0.025165, 5.702141
3328, 155, 50, 0.800000, 0.500000, 10, 100, 0.024312, 5.709887
3584, 155, 50, 0.800000, 0.500000, 10, 100, 0.025577, 5.708277
3840, 155, 50, 0.800000, 0.500000, 10, 100, 0.025352, 5.709002
