tau,naughty_mean,naughty_tenant_number,state_r,upper_queue_buffer,link_queue_buffer,regular_loss,naughty_loss
9440, 155, 50, 0.987500, 1, 100, 0.019656, 1.681700
9472, 155, 50, 0.987500, 1, 100, 0.020961, 1.684208
9504, 155, 50, 0.987500, 1, 100, 0.019899, 1.679945
9536, 155, 50, 0.987500, 1, 100, 0.017082, 1.683826
9568, 155, 50, 0.987500, 1, 100, 0.017185, 1.685510
9600, 155, 50, 0.987500, 1, 100, 0.021012, 1.682719
9632, 155, 50, 0.987500, 1, 100, 0.018269, 1.681025
9664, 155, 50, 0.987500, 1, 100, 0.019831, 1.681267
9696, 155, 50, 0.987500, 1, 100, 0.016948, 1.684893
9728, 155, 50, 0.987500, 1, 100, 0.017794, 1.681834
9760, 155, 50, 0.987500, 1, 100, 0.018577, 1.680533
9792, 155, 50, 0.987500, 1, 100, 0.016969, 1.682825
9824, 155, 50, 0.987500, 1, 100, 0.019330, 1.683576
9856, 155, 50, 0.987500, 1, 100, 0.018120, 1.687450
9888, 155, 50, 0.987500, 1, 100, 0.015850, 1.681393
9920, 155, 50, 0.987500, 1, 100, 0.018211, 1.685770
9952, 155, 50, 0.987500, 1, 100, 0.017170, 1.682326
9984, 155, 50, 0.987500, 1, 100, 0.016240, 1.682725
10016, 155, 50, 0.987500, 1, 100, 0.017718, 1.682093
10048, 155, 50, 0.987500, 1, 100, 0.017261, 1.680758
10080, 155, 50, 0.987500, 1, 100, 0.016550, 1.684765
10112, 155, 50, 0.987500, 1, 100, 0.019320, 1.679770
10144, 155, 50, 0.987500, 1, 100, 0.016111, 1.686984
10176, 155, 50, 0.987500, 1, 100, 0.017530, 1.682497
10208, 155, 50, 0.987500, 1, 100, 0.017035, 1.680815
10240, 155, 50, 0.987500, 1, 100, 0.016872, 1.686204
10272, 155, 50, 0.987500, 1, 100, 0.018961, 1.683229
10304, 155, 50, 0.987500, 1, 100, 0.015425, 1.682555
10336, 155, 50, 0.987500, 1, 100, 0.017893, 1.682990
10368, 155, 50, 0.987500, 1, 100, 0.017892, 1.684568
10400, 155, 50, 0.987500, 1, 100, 0.015805, 1.684538
10432, 155, 50, 0.987500, 1, 100, 0.016554, 1.685335
10464, 155, 50, 0.987500, 1, 100, 0.015963, 1.684374
10496, 155, 50, 0.987500, 1, 100, 0.016080, 1.687788
10528, 155, 50, 0.987500, 1, 100, 0.015396, 1.685882
10560, 155, 50, 0.987500, 1, 100, 0.017944, 1.687121
10592, 155, 50, 0.987500, 1, 100, 0.018500, 1.684483
10624, 155, 50, 0.987500, 1, 100, 0.017099, 1.685039
10656, 155, 50, 0.987500, 1, 100, 0.016423, 1.685284
10688, 155, 50, 0.987500, 1, 100, 0.014565, 1.684081
10720, 155, 50, 0.987500, 1, 100, 0.016002, 1.686664
10752, 155, 50, 0.987500, 1, 100, 0.017080, 1.679567
10784, 155, 50, 0.987500, 1, 100, 0.016491, 1.681927
10816, 155, 50, 0.987500, 1, 100, 0.015664, 1.686978
10848, 155, 50, 0.987500, 1, 100, 0.015971, 1.688378
10880, 155, 50, 0.987500, 1, 100, 0.016979, 1.684439
10912, 155, 50, 0.987500, 1, 100, 0.016825, 1.688434
10944, 155, 50, 0.987500, 1, 100, 0.016913, 1.683116
10976, 155, 50, 0.987500, 1, 100, 0.015733, 1.686996
11008, 155, 50, 0.987500, 1, 100, 0.017438, 1.688457
11040, 155, 50, 0.987500, 1, 100, 0.015861, 1.687464
11072, 155, 50, 0.987500, 1, 100, 0.017615, 1.687667
11104, 155, 50, 0.987500, 1, 100, 0.015881, 1.687399
11136, 155, 50, 0.987500, 1, 100, 0.014498, 1.686915
11168, 155, 50, 0.987500, 1, 100, 0.018396, 1.687859
11200, 155, 50, 0.987500, 1, 100, 0.017628, 1.683678
11232, 155, 50, 0.987500, 1, 100, 0.020421, 1.681259
11264, 155, 50, 0.987500, 1, 100, 0.016216, 1.682075
