tau,regular_loss,naughty_loss
23424, 0.009333, 1.693709
23456, 0.008616, 1.689874
23488, 0.009071, 1.692336
23520, 0.010078, 1.693061
23552, 0.008694, 1.689915
23584, 0.009473, 1.693912
23616, 0.008761, 1.689768
23648, 0.008802, 1.687994
23680, 0.010661, 1.689427
23712, 0.009948, 1.691706
23744, 0.008762, 1.690553
23776, 0.008956, 1.693266
23808, 0.009459, 1.695808
23840, 0.008583, 1.690941
23872, 0.008182, 1.691963
23904, 0.008238, 1.694736
23936, 0.008229, 1.692177
23968, 0.009107, 1.691496
24000, 0.009799, 1.686009
24032, 0.008390, 1.689322
24064, 0.008640, 1.694847
24096, 0.008910, 1.692187
24128, 0.008110, 1.694638
24160, 0.009764, 1.689081
24192, 0.010946, 1.686504
24224, 0.008274, 1.690516
24256, 0.008841, 1.689826
24288, 0.009642, 1.690360
24320, 0.009037, 1.691439
24352, 0.008519, 1.687141
24384, 0.009432, 1.693482
24416, 0.008600, 1.689800
24448, 0.009906, 1.694308
24480, 0.008550, 1.688535
24512, 0.008479, 1.688743
24544, 0.009101, 1.688288
24576, 0.011686, 1.688969
24608, 0.008235, 1.690297
24640, 0.008587, 1.692926
24672, 0.008610, 1.689460
24704, 0.009474, 1.693438
24736, 0.008968, 1.694855
24768, 0.008435, 1.691521
24800, 0.007930, 1.690530
24832, 0.008711, 1.693524
24864, 0.008880, 1.690723
24896, 0.008482, 1.692029
24928, 0.009105, 1.692403
24960, 0.007792, 1.697274
24992, 0.009789, 1.689973
25024, 0.009540, 1.693650
25056, 0.008886, 1.689622
25088, 0.008905, 1.690627
25120, 0.008385, 1.693138
25152, 0.008646, 1.692892
25184, 0.008292, 1.691390
25216, 0.008260, 1.694166
25248, 0.007176, 1.689451
25280, 0.008836, 1.691702
25312, 0.009861, 1.689293
25344, 0.007615, 1.689919
25376, 0.008796, 1.691808
25408, 0.008887, 1.691260
25440, 0.007646, 1.692109
25472, 0.009503, 1.693927
25504, 0.010399, 1.691992
25536, 0.008360, 1.694580
25568, 0.011215, 1.690346
25600, 0.008396, 1.688452
