tau,naughty_mean,naughty_tenant_number,state_r,upper_queue_buffer,link_queue_buffer,average_loss
6016, 155, 50, 0.987500, 1, 100, 1.710066
6048, 155, 50, 0.987500, 1, 100, 1.702642
6080, 155, 50, 0.987500, 1, 100, 1.702606
6112, 155, 50, 0.987500, 1, 100, 1.702725
6144, 155, 50, 0.987500, 1, 100, 1.703156
6176, 155, 50, 0.987500, 1, 100, 1.704243
6208, 155, 50, 0.987500, 1, 100, 1.698843
6240, 155, 50, 0.987500, 1, 100, 1.703285
6272, 155, 50, 0.987500, 1, 100, 1.703481
6304, 155, 50, 0.987500, 1, 100, 1.703630
6336, 155, 50, 0.987500, 1, 100, 1.700923
6368, 155, 50, 0.987500, 1, 100, 1.700626
6400, 155, 50, 0.987500, 1, 100, 1.708413
6432, 155, 50, 0.987500, 1, 100, 1.704554
6464, 155, 50, 0.987500, 1, 100, 1.708243
6496, 155, 50, 0.987500, 1, 100, 1.704758
6528, 155, 50, 0.987500, 1, 100, 1.703080
6560, 155, 50, 0.987500, 1, 100, 1.704087
6592, 155, 50, 0.987500, 1, 100, 1.710161
6624, 155, 50, 0.987500, 1, 100, 1.705419
6656, 155, 50, 0.987500, 1, 100, 1.704082
6688, 155, 50, 0.987500, 1, 100, 1.701104
6720, 155, 50, 0.987500, 1, 100, 1.705918
6752, 155, 50, 0.987500, 1, 100, 1.705800
6784, 155, 50, 0.987500, 1, 100, 1.712696
6816, 155, 50, 0.987500, 1, 100, 1.703520
6848, 155, 50, 0.987500, 1, 100, 1.702547
6880, 155, 50, 0.987500, 1, 100, 1.704621
6912, 155, 50, 0.987500, 1, 100, 1.707245
6944, 155, 50, 0.987500, 1, 100, 1.702650
6976, 155, 50, 0.987500, 1, 100, 1.700299
7008, 155, 50, 0.987500, 1, 100, 1.700304
7040, 155, 50, 0.987500, 1, 100, 1.706037
7072, 155, 50, 0.987500, 1, 100, 1.702936
7104, 155, 50, 0.987500, 1, 100, 1.704035
7136, 155, 50, 0.987500, 1, 100, 1.708420
7168, 155, 50, 0.987500, 1, 100, 1.703974
7200, 155, 50, 0.987500, 1, 100, 1.701428
7232, 155, 50, 0.987500, 1, 100, 1.705370
7264, 155, 50, 0.987500, 1, 100, 1.708093
7296, 155, 50, 0.987500, 1, 100, 1.706021
