tau,naughty_mean,naughty_tenant_number,state_r,upper_queue_buffer,link_queue_buffer,average_loss
7648, 150, 50, 0.987500, 1, 100, 0.000000
7680, 150, 50, 0.987500, 1, 100, 0.000000
7712, 150, 50, 0.987500, 1, 100, 0.000000
7744, 150, 50, 0.987500, 1, 100, 0.000000
7776, 150, 50, 0.987500, 1, 100, 0.000000
7808, 150, 50, 0.987500, 1, 100, 0.000000
7840, 150, 50, 0.987500, 1, 100, 0.000000
7872, 150, 50, 0.987500, 1, 100, 0.000000
7904, 150, 50, 0.987500, 1, 100, 0.000000
7936, 150, 50, 0.987500, 1, 100, 0.000000
7968, 150, 50, 0.987500, 1, 100, 0.000000
8000, 150, 50, 0.987500, 1, 100, 0.000000
8032, 150, 50, 0.987500, 1, 100, 0.000000
8064, 150, 50, 0.987500, 1, 100, 0.000000
8096, 150, 50, 0.987500, 1, 100, 0.000000
8128, 150, 50, 0.987500, 1, 100, 0.000000
8160, 150, 50, 0.987500, 1, 100, 0.000000
8192, 150, 50, 0.987500, 1, 100, 0.000000
8224, 150, 50, 0.987500, 1, 100, 0.000000
8256, 150, 50, 0.987500, 1, 100, 0.000000
8288, 150, 50, 0.987500, 1, 100, 0.000000
8320, 150, 50, 0.987500, 1, 100, 0.000000
8352, 150, 50, 0.987500, 1, 100, 0.000000
8384, 150, 50, 0.987500, 1, 100, 0.000000
8416, 150, 50, 0.987500, 1, 100, 0.000000
8448, 150, 50, 0.987500, 1, 100, 0.000000
8480, 150, 50, 0.987500, 1, 100, 0.000000
8512, 150, 50, 0.987500, 1, 100, 0.000000
8544, 150, 50, 0.987500, 1, 100, 0.000000
8576, 150, 50, 0.987500, 1, 100, 0.000000
8608, 150, 50, 0.987500, 1, 100, 0.000000
8640, 150, 50, 0.987500, 1, 100, 0.000000
8672, 150, 50, 0.987500, 1, 100, 0.000000
8704, 150, 50, 0.987500, 1, 100, 0.000000
8736, 150, 50, 0.987500, 1, 100, 0.000000
8768, 150, 50, 0.987500, 1, 100, 0.000000
8800, 150, 50, 0.987500, 1, 100, 0.000000
8832, 150, 50, 0.987500, 1, 100, 0.000000
8864, 150, 50, 0.987500, 1, 100, 0.000000
8896, 150, 50, 0.987500, 1, 100, 0.000000
8928, 150, 50, 0.987500, 1, 100, 0.000000
8960, 150, 50, 0.987500, 1, 100, 0.000000
8992, 150, 50, 0.987500, 1, 100, 0.000000
9024, 150, 50, 0.987500, 1, 100, 0.000000
9056, 150, 50, 0.987500, 1, 100, 0.000000
9088, 150, 50, 0.987500, 1, 100, 0.000000
9120, 150, 50, 0.987500, 1, 100, 0.000000
9152, 150, 50, 0.987500, 1, 100, 0.000000
9184, 150, 50, 0.987500, 1, 100, 0.000000
