tau,noncompliant_mean,noncompliant_tenant_number,state_r,noncompliant_state_r,upper_queue_buffer,link_queue_buffer,ratio,average_loss_pure,average_loss_all
50688, 155, 50, 0.500000, 0.500000, 10, 100, 1.006000, 0.585686, 1.227420
51200, 155, 50, 0.500000, 0.500000, 10, 100, 1.006000, 0.584672, 1.226123
0, 155, 50, 0.500000, 0.500000, 10, 100, 1.007000, 0.575541, 1.220282
512, 155, 50, 0.500000, 0.500000, 10, 100, 1.007000, 0.559631, 1.201966
1024, 155, 50, 0.500000, 0.500000, 10, 100, 1.007000, 0.555991, 1.201704
1536, 155, 50, 0.500000, 0.500000, 10, 100, 1.007000, 0.549658, 1.193984
2048, 155, 50, 0.500000, 0.500000, 10, 100, 1.007000, 0.539365, 1.181709
2560, 155, 50, 0.500000, 0.500000, 10, 100, 1.007000, 0.531638, 1.173383
3072, 155, 50, 0.500000, 0.500000, 10, 100, 1.007000, 0.531684, 1.172282
3584, 155, 50, 0.500000, 0.500000, 10, 100, 1.007000, 0.525692, 1.165284
4096, 155, 50, 0.500000, 0.500000, 10, 100, 1.007000, 0.533829, 1.176243
4608, 155, 50, 0.500000, 0.500000, 10, 100, 1.007000, 0.524872, 1.164411
5120, 155, 50, 0.500000, 0.500000, 10, 100, 1.007000, 0.528710, 1.168869
5632, 155, 50, 0.500000, 0.500000, 10, 100, 1.007000, 0.530550, 1.173279
6144, 155, 50, 0.500000, 0.500000, 10, 100, 1.007000, 0.530254, 1.169615
6656, 155, 50, 0.500000, 0.500000, 10, 100, 1.007000, 0.526038, 1.169020
7168, 155, 50, 0.500000, 0.500000, 10, 100, 1.007000, 0.516557, 1.154465
7680, 155, 50, 0.500000, 0.500000, 10, 100, 1.007000, 0.523406, 1.165356
8192, 155, 50, 0.500000, 0.500000, 10, 100, 1.007000, 0.526950, 1.168642
8704, 155, 50, 0.500000, 0.500000, 10, 100, 1.007000, 0.528130, 1.166412
9216, 155, 50, 0.500000, 0.500000, 10, 100, 1.007000, 0.521103, 1.161188
9728, 155, 50, 0.500000, 0.500000, 10, 100, 1.007000, 0.516595, 1.160913
10240, 155, 50, 0.500000, 0.500000, 10, 100, 1.007000, 0.517787, 1.158559
10752, 155, 50, 0.500000, 0.500000, 10, 100, 1.007000, 0.526341, 1.167610
11264, 155, 50, 0.500000, 0.500000, 10, 100, 1.007000, 0.520334, 1.161911
11776, 155, 50, 0.500000, 0.500000, 10, 100, 1.007000, 0.521136, 1.162952
12288, 155, 50, 0.500000, 0.500000, 10, 100, 1.007000, 0.518753, 1.160053
12800, 155, 50, 0.500000, 0.500000, 10, 100, 1.007000, 0.515563, 1.157012
13312, 155, 50, 0.500000, 0.500000, 10, 100, 1.007000, 0.524363, 1.164945
13824, 155, 50, 0.500000, 0.500000, 10, 100, 1.007000, 0.518753, 1.161891
14336, 155, 50, 0.500000, 0.500000, 10, 100, 1.007000, 0.518547, 1.160483
14848, 155, 50, 0.500000, 0.500000, 10, 100, 1.007000, 0.520656, 1.160128
15360, 155, 50, 0.500000, 0.500000, 10, 100, 1.007000, 0.517604, 1.158015
15872, 155, 50, 0.500000, 0.500000, 10, 100, 1.007000, 0.519233, 1.163212
16384, 155, 50, 0.500000, 0.500000, 10, 100, 1.007000, 0.513290, 1.152548
16896, 155, 50, 0.500000, 0.500000, 10, 100, 1.007000, 0.515230, 1.156321
17408, 155, 50, 0.500000, 0.500000, 10, 100, 1.007000, 0.511749, 1.150812
17920, 155, 50, 0.500000, 0.500000, 10, 100, 1.007000, 0.524931, 1.167237
18432, 155, 50, 0.500000, 0.500000, 10, 100, 1.007000, 0.509280, 1.150869
18944, 155, 50, 0.500000, 0.500000, 10, 100, 1.007000, 0.516833, 1.160657
19456, 155, 50, 0.500000, 0.500000, 10, 100, 1.007000, 0.514730, 1.156195
19968, 155, 50, 0.500000, 0.500000, 10, 100, 1.007000, 0.526041, 1.167338
20480, 155, 50, 0.500000, 0.500000, 10, 100, 1.007000, 0.514829, 1.155488
20992, 155, 50, 0.500000, 0.500000, 10, 100, 1.007000, 0.511323, 1.148742
21504, 155, 50, 0.500000, 0.500000, 10, 100, 1.007000, 0.518931, 1.162312
22016, 155, 50, 0.500000, 0.500000, 10, 100, 1.007000, 0.514899, 1.155375
22528, 155, 50, 0.500000, 0.500000, 10, 100, 1.007000, 0.513992, 1.157048
23040, 155, 50, 0.500000, 0.500000, 10, 100, 1.007000, 0.514505, 1.155756
23552, 155, 50, 0.500000, 0.500000, 10, 100, 1.007000, 0.516195, 1.158704
24064, 155, 50, 0.500000, 0.500000, 10, 100, 1.007000, 0.520363, 1.161982
24576, 155, 50, 0.500000, 0.500000, 10, 100, 1.007000, 0.511650, 1.151132
25088, 155, 50, 0.500000, 0.500000, 10, 100, 1.007000, 0.514036, 1.156241
25600, 155, 50, 0.500000, 0.500000, 10, 100, 1.007000, 0.514140, 1.154807
26112, 155, 50, 0.500000, 0.500000, 10, 100, 1.007000, 0.514281, 1.155560
26624, 155, 50, 0.500000, 0.500000, 10, 100, 1.007000, 0.515933, 1.155739
27136, 155, 50, 0.500000, 0.500000, 10, 100, 1.007000, 0.518570, 1.159027
27648, 155, 50, 0.500000, 0.500000, 10, 100, 1.007000, 0.513837, 1.156301
28160, 155, 50, 0.500000, 0.500000, 10, 100, 1.007000, 0.520028, 1.161358
28672, 155, 50, 0.500000, 0.500000, 10, 100, 1.007000, 0.514617, 1.154522
29184, 155, 50, 0.500000, 0.500000, 10, 100, 1.007000, 0.516173, 1.157937
29696, 155, 50, 0.500000, 0.500000, 10, 100, 1.007000, 0.519097, 1.159074
30208, 155, 50, 0.500000, 0.500000, 10, 100, 1.007000, 0.515372, 1.155763
30720, 155, 50, 0.500000, 0.500000, 10, 100, 1.007000, 0.517142, 1.160298
31232, 155, 50, 0.500000, 0.500000, 10, 100, 1.007000, 0.516477, 1.156358
31744, 155, 50, 0.500000, 0.500000, 10, 100, 1.007000, 0.512649, 1.154783
32256, 155, 50, 0.500000, 0.500000, 10, 100, 1.007000, 0.512760, 1.152102
32768, 155, 50, 0.500000, 0.500000, 10, 100, 1.007000, 0.515579, 1.154538
33280, 155, 50, 0.500000, 0.500000, 10, 100, 1.007000, 0.517012, 1.157893
33792, 155, 50, 0.500000, 0.500000, 10, 100, 1.007000, 0.505713, 1.144780
34304, 155, 50, 0.500000, 0.500000, 10, 100, 1.007000, 0.512201, 1.151692
34816, 155, 50, 0.500000, 0.500000, 10, 100, 1.007000, 0.511866, 1.149976
35328, 155, 50, 0.500000, 0.500000, 10, 100, 1.007000, 0.516918, 1.157929
35840, 155, 50, 0.500000, 0.500000, 10, 100, 1.007000, 0.513782, 1.154261
36352, 155, 50, 0.500000, 0.500000, 10, 100, 1.007000, 0.514636, 1.157027
36864, 155, 50, 0.500000, 0.500000, 10, 100, 1.007000, 0.504420, 1.141353
37376, 155, 50, 0.500000, 0.500000, 10, 100, 1.007000, 0.517041, 1.158558
37888, 155, 50, 0.500000, 0.500000, 10, 100, 1.007000, 0.516030, 1.158056
38400, 155, 50, 0.500000, 0.500000, 10, 100, 1.007000, 0.513494, 1.154225
38912, 155, 50, 0.500000, 0.500000, 10, 100, 1.007000, 0.512891, 1.153094
39424, 155, 50, 0.500000, 0.500000, 10, 100, 1.007000, 0.511993, 1.150963
39936, 155, 50, 0.500000, 0.500000, 10, 100, 1.007000, 0.514303, 1.159086
40448, 155, 50, 0.500000, 0.500000, 10, 100, 1.007000, 0.513881, 1.155586
40960, 155, 50, 0.500000, 0.500000, 10, 100, 1.007000, 0.508383, 1.146136
41472, 155, 50, 0.500000, 0.500000, 10, 100, 1.007000, 0.517987, 1.160654
41984, 155, 50, 0.500000, 0.500000, 10, 100, 1.007000, 0.516685, 1.156800
42496, 155, 50, 0.500000, 0.500000, 10, 100, 1.007000, 0.508854, 1.151453
43008, 155, 50, 0.500000, 0.500000, 10, 100, 1.007000, 0.508534, 1.151277
43520, 155, 50, 0.500000, 0.500000, 10, 100, 1.007000, 0.508302, 1.150503
44032, 155, 50, 0.500000, 0.500000, 10, 100, 1.007000, 0.508378, 1.146945
44544, 155, 50, 0.500000, 0.500000, 10, 100, 1.007000, 0.511853, 1.153201
45056, 155, 50, 0.500000, 0.500000, 10, 100, 1.007000, 0.510795, 1.150852
45568, 155, 50, 0.500000, 0.500000, 10, 100, 1.007000, 0.512636, 1.150088
46080, 155, 50, 0.500000, 0.500000, 10, 100, 1.007000, 0.515194, 1.156666
46592, 155, 50, 0.500000, 0.500000, 10, 100, 1.007000, 0.515531, 1.156669
47104, 155, 50, 0.500000, 0.500000, 10, 100, 1.007000, 0.512815, 1.154335
47616, 155, 50, 0.500000, 0.500000, 10, 100, 1.007000, 0.514884, 1.157210
48128, 155, 50, 0.500000, 0.500000, 10, 100, 1.007000, 0.506792, 1.151075
48640, 155, 50, 0.500000, 0.500000, 10, 100, 1.007000, 0.510906, 1.154770
49152, 155, 50, 0.500000, 0.500000, 10, 100, 1.007000, 0.510597, 1.150593
49664, 155, 50, 0.500000, 0.500000, 10, 100, 1.007000, 0.512383, 1.154467
50176, 155, 50, 0.500000, 0.500000, 10, 100, 1.007000, 0.516480, 1.159228
50688, 155, 50, 0.500000, 0.500000, 10, 100, 1.007000, 0.507787, 1.148337
51200, 155, 50, 0.500000, 0.500000, 10, 100, 1.007000, 0.517292, 1.158307
0, 155, 50, 0.500000, 0.500000, 10, 100, 1.008000, 0.494246, 1.137899
512, 155, 50, 0.500000, 0.500000, 10, 100, 1.008000, 0.485183, 1.128653
1024, 155, 50, 0.500000, 0.500000, 10, 100, 1.008000, 0.472748, 1.118293
1536, 155, 50, 0.500000, 0.500000, 10, 100, 1.008000, 0.474151, 1.115655
2048, 155, 50, 0.500000, 0.500000, 10, 100, 1.008000, 0.470473, 1.110542
2560, 155, 50, 0.500000, 0.500000, 10, 100, 1.008000, 0.462767, 1.106155
3072, 155, 50, 0.500000, 0.500000, 10, 100, 1.008000, 0.458996, 1.098425
3584, 155, 50, 0.500000, 0.500000, 10, 100, 1.008000, 0.461557, 1.104099
4096, 155, 50, 0.500000, 0.500000, 10, 100, 1.008000, 0.449632, 1.092303
4608, 155, 50, 0.500000, 0.500000, 10, 100, 1.008000, 0.465624, 1.107246
5120, 155, 50, 0.500000, 0.500000, 10, 100, 1.008000, 0.454483, 1.095639
5632, 155, 50, 0.500000, 0.500000, 10, 100, 1.008000, 0.450971, 1.094808
6144, 155, 50, 0.500000, 0.500000, 10, 100, 1.008000, 0.457826, 1.099831
6656, 155, 50, 0.500000, 0.500000, 10, 100, 1.008000, 0.454815, 1.095664
7168, 155, 50, 0.500000, 0.500000, 10, 100, 1.008000, 0.460522, 1.104659
7680, 155, 50, 0.500000, 0.500000, 10, 100, 1.008000, 0.446269, 1.088136
8192, 155, 50, 0.500000, 0.500000, 10, 100, 1.008000, 0.448839, 1.093741
8704, 155, 50, 0.500000, 0.500000, 10, 100, 1.008000, 0.447187, 1.088934
9216, 155, 50, 0.500000, 0.500000, 10, 100, 1.008000, 0.449474, 1.090697
9728, 155, 50, 0.500000, 0.500000, 10, 100, 1.008000, 0.448212, 1.091977
10240, 155, 50, 0.500000, 0.500000, 10, 100, 1.008000, 0.456497, 1.098286
10752, 155, 50, 0.500000, 0.500000, 10, 100, 1.008000, 0.446224, 1.091666
11264, 155, 50, 0.500000, 0.500000, 10, 100, 1.008000, 0.452697, 1.097739
11776, 155, 50, 0.500000, 0.500000, 10, 100, 1.008000, 0.450425, 1.092571
12288, 155, 50, 0.500000, 0.500000, 10, 100, 1.008000, 0.451712, 1.096787
12800, 155, 50, 0.500000, 0.500000, 10, 100, 1.008000, 0.447479, 1.088047
13312, 155, 50, 0.500000, 0.500000, 10, 100, 1.008000, 0.443671, 1.085970
13824, 155, 50, 0.500000, 0.500000, 10, 100, 1.008000, 0.451864, 1.094559
14336, 155, 50, 0.500000, 0.500000, 10, 100, 1.008000, 0.447702, 1.089278
14848, 155, 50, 0.500000, 0.500000, 10, 100, 1.008000, 0.453785, 1.096595
15360, 155, 50, 0.500000, 0.500000, 10, 100, 1.008000, 0.447627, 1.091498
15872, 155, 50, 0.500000, 0.500000, 10, 100, 1.008000, 0.449390, 1.090534
16384, 155, 50, 0.500000, 0.500000, 10, 100, 1.008000, 0.448255, 1.092984
16896, 155, 50, 0.500000, 0.500000, 10, 100, 1.008000, 0.451172, 1.093810
17408, 155, 50, 0.500000, 0.500000, 10, 100, 1.008000, 0.445560, 1.087027
17920, 155, 50, 0.500000, 0.500000, 10, 100, 1.008000, 0.443423, 1.085881
18432, 155, 50, 0.500000, 0.500000, 10, 100, 1.008000, 0.444755, 1.087007
18944, 155, 50, 0.500000, 0.500000, 10, 100, 1.008000, 0.447639, 1.090918
19456, 155, 50, 0.500000, 0.500000, 10, 100, 1.008000, 0.446803, 1.088995
19968, 155, 50, 0.500000, 0.500000, 10, 100, 1.008000, 0.445997, 1.088765
20480, 155, 50, 0.500000, 0.500000, 10, 100, 1.008000, 0.443795, 1.085804
20992, 155, 50, 0.500000, 0.500000, 10, 100, 1.008000, 0.442436, 1.083961
21504, 155, 50, 0.500000, 0.500000, 10, 100, 1.008000, 0.449570, 1.092905
22016, 155, 50, 0.500000, 0.500000, 10, 100, 1.008000, 0.452898, 1.098650
22528, 155, 50, 0.500000, 0.500000, 10, 100, 1.008000, 0.440662, 1.080254
23040, 155, 50, 0.500000, 0.500000, 10, 100, 1.008000, 0.441568, 1.081629
23552, 155, 50, 0.500000, 0.500000, 10, 100, 1.008000, 0.446570, 1.089445
24064, 155, 50, 0.500000, 0.500000, 10, 100, 1.008000, 0.452859, 1.094918
24576, 155, 50, 0.500000, 0.500000, 10, 100, 1.008000, 0.442370, 1.085296
25088, 155, 50, 0.500000, 0.500000, 10, 100, 1.008000, 0.441207, 1.080372
25600, 155, 50, 0.500000, 0.500000, 10, 100, 1.008000, 0.447502, 1.090996
26112, 155, 50, 0.500000, 0.500000, 10, 100, 1.008000, 0.437674, 1.079606
26624, 155, 50, 0.500000, 0.500000, 10, 100, 1.008000, 0.448591, 1.091571
27136, 155, 50, 0.500000, 0.500000, 10, 100, 1.008000, 0.448208, 1.087895
27648, 155, 50, 0.500000, 0.500000, 10, 100, 1.008000, 0.440006, 1.081601
28160, 155, 50, 0.500000, 0.500000, 10, 100, 1.008000, 0.444855, 1.087344
28672, 155, 50, 0.500000, 0.500000, 10, 100, 1.008000, 0.445897, 1.088393
29184, 155, 50, 0.500000, 0.500000, 10, 100, 1.008000, 0.447797, 1.087999
29696, 155, 50, 0.500000, 0.500000, 10, 100, 1.008000, 0.448035, 1.091397
30208, 155, 50, 0.500000, 0.500000, 10, 100, 1.008000, 0.448147, 1.090966
30720, 155, 50, 0.500000, 0.500000, 10, 100, 1.008000, 0.447348, 1.088663
31232, 155, 50, 0.500000, 0.500000, 10, 100, 1.008000, 0.446454, 1.088766
31744, 155, 50, 0.500000, 0.500000, 10, 100, 1.008000, 0.443159, 1.082458
32256, 155, 50, 0.500000, 0.500000, 10, 100, 1.008000, 0.446989, 1.087855
32768, 155, 50, 0.500000, 0.500000, 10, 100, 1.008000, 0.440548, 1.080161
33280, 155, 50, 0.500000, 0.500000, 10, 100, 1.008000, 0.447825, 1.091044
33792, 155, 50, 0.500000, 0.500000, 10, 100, 1.008000, 0.444472, 1.087923
34304, 155, 50, 0.500000, 0.500000, 10, 100, 1.008000, 0.448893, 1.091964
34816, 155, 50, 0.500000, 0.500000, 10, 100, 1.008000, 0.444075, 1.088298
35328, 155, 50, 0.500000, 0.500000, 10, 100, 1.008000, 0.442957, 1.086909
35840, 155, 50, 0.500000, 0.500000, 10, 100, 1.008000, 0.443670, 1.084371
36352, 155, 50, 0.500000, 0.500000, 10, 100, 1.008000, 0.443471, 1.088277
36864, 155, 50, 0.500000, 0.500000, 10, 100, 1.008000, 0.449440, 1.092667
37376, 155, 50, 0.500000, 0.500000, 10, 100, 1.008000, 0.438787, 1.079646
37888, 155, 50, 0.500000, 0.500000, 10, 100, 1.008000, 0.447788, 1.088992
38400, 155, 50, 0.500000, 0.500000, 10, 100, 1.008000, 0.450291, 1.096684
38912, 155, 50, 0.500000, 0.500000, 10, 100, 1.008000, 0.441629, 1.083948
39424, 155, 50, 0.500000, 0.500000, 10, 100, 1.008000, 0.450955, 1.094985
39936, 155, 50, 0.500000, 0.500000, 10, 100, 1.008000, 0.435953, 1.079737
40448, 155, 50, 0.500000, 0.500000, 10, 100, 1.008000, 0.451415, 1.093391
40960, 155, 50, 0.500000, 0.500000, 10, 100, 1.008000, 0.443292, 1.085872
41472, 155, 50, 0.500000, 0.500000, 10, 100, 1.008000, 0.447351, 1.088825
41984, 155, 50, 0.500000, 0.500000, 10, 100, 1.008000, 0.445330, 1.086698
42496, 155, 50, 0.500000, 0.500000, 10, 100, 1.008000, 0.455827, 1.099783
43008, 155, 50, 0.500000, 0.500000, 10, 100, 1.008000, 0.448729, 1.091156
43520, 155, 50, 0.500000, 0.500000, 10, 100, 1.008000, 0.445919, 1.089853
44032, 155, 50, 0.500000, 0.500000, 10, 100, 1.008000, 0.439944, 1.080861
44544, 155, 50, 0.500000, 0.500000, 10, 100, 1.008000, 0.444881, 1.089476
45056, 155, 50, 0.500000, 0.500000, 10, 100, 1.008000, 0.443496, 1.085709
45568, 155, 50, 0.500000, 0.500000, 10, 100, 1.008000, 0.440808, 1.082671
46080, 155, 50, 0.500000, 0.500000, 10, 100, 1.008000, 0.435264, 1.077537
46592, 155, 50, 0.500000, 0.500000, 10, 100, 1.008000, 0.447730, 1.091464
47104, 155, 50, 0.500000, 0.500000, 10, 100, 1.008000, 0.439386, 1.083675
47616, 155, 50, 0.500000, 0.500000, 10, 100, 1.008000, 0.443093, 1.083038
48128, 155, 50, 0.500000, 0.500000, 10, 100, 1.008000, 0.445516, 1.087629
48640, 155, 50, 0.500000, 0.500000, 10, 100, 1.008000, 0.451872, 1.095323
49152, 155, 50, 0.500000, 0.500000, 10, 100, 1.008000, 0.450271, 1.092229
49664, 155, 50, 0.500000, 0.500000, 10, 100, 1.008000, 0.442178, 1.083937
50176, 155, 50, 0.500000, 0.500000, 10, 100, 1.008000, 0.439278, 1.081912
50688, 155, 50, 0.500000, 0.500000, 10, 100, 1.008000, 0.440418, 1.082190
51200, 155, 50, 0.500000, 0.500000, 10, 100, 1.008000, 0.453817, 1.095954
0, 155, 50, 0.500000, 0.500000, 10, 100, 1.009000, 0.414073, 1.057847
512, 155, 50, 0.500000, 0.500000, 10, 100, 1.009000, 0.419962, 1.064819
1024, 155, 50, 0.500000, 0.500000, 10, 100, 1.009000, 0.409114, 1.054156
1536, 155, 50, 0.500000, 0.500000, 10, 100, 1.009000, 0.404929, 1.048893
2048, 155, 50, 0.500000, 0.500000, 10, 100, 1.009000, 0.389098, 1.032479
2560, 155, 50, 0.500000, 0.500000, 10, 100, 1.009000, 0.397188, 1.039971
3072, 155, 50, 0.500000, 0.500000, 10, 100, 1.009000, 0.397141, 1.040674
3584, 155, 50, 0.500000, 0.500000, 10, 100, 1.009000, 0.392637, 1.035931
4096, 155, 50, 0.500000, 0.500000, 10, 100, 1.009000, 0.393293, 1.036758
4608, 155, 50, 0.500000, 0.500000, 10, 100, 1.009000, 0.398577, 1.042651
5120, 155, 50, 0.500000, 0.500000, 10, 100, 1.009000, 0.389412, 1.030504
5632, 155, 50, 0.500000, 0.500000, 10, 100, 1.009000, 0.391386, 1.034707
6144, 155, 50, 0.500000, 0.500000, 10, 100, 1.009000, 0.386855, 1.029128
6656, 155, 50, 0.500000, 0.500000, 10, 100, 1.009000, 0.388969, 1.032250
7168, 155, 50, 0.500000, 0.500000, 10, 100, 1.009000, 0.385149, 1.028158
7680, 155, 50, 0.500000, 0.500000, 10, 100, 1.009000, 0.386688, 1.029159
8192, 155, 50, 0.500000, 0.500000, 10, 100, 1.009000, 0.382851, 1.025472
8704, 155, 50, 0.500000, 0.500000, 10, 100, 1.009000, 0.383980, 1.026232
9216, 155, 50, 0.500000, 0.500000, 10, 100, 1.009000, 0.389277, 1.034104
9728, 155, 50, 0.500000, 0.500000, 10, 100, 1.009000, 0.389250, 1.030535
10240, 155, 50, 0.500000, 0.500000, 10, 100, 1.009000, 0.379085, 1.021682
10752, 155, 50, 0.500000, 0.500000, 10, 100, 1.009000, 0.379548, 1.019742
11264, 155, 50, 0.500000, 0.500000, 10, 100, 1.009000, 0.382287, 1.025156
11776, 155, 50, 0.500000, 0.500000, 10, 100, 1.009000, 0.388261, 1.029904
12288, 155, 50, 0.500000, 0.500000, 10, 100, 1.009000, 0.379670, 1.020039
12800, 155, 50, 0.500000, 0.500000, 10, 100, 1.009000, 0.382412, 1.026058
13312, 155, 50, 0.500000, 0.500000, 10, 100, 1.009000, 0.381580, 1.024113
13824, 155, 50, 0.500000, 0.500000, 10, 100, 1.009000, 0.389291, 1.032876
14336, 155, 50, 0.500000, 0.500000, 10, 100, 1.009000, 0.385551, 1.031518
14848, 155, 50, 0.500000, 0.500000, 10, 100, 1.009000, 0.382356, 1.024335
15360, 155, 50, 0.500000, 0.500000, 10, 100, 1.009000, 0.384649, 1.028241
15872, 155, 50, 0.500000, 0.500000, 10, 100, 1.009000, 0.380598, 1.025304
16384, 155, 50, 0.500000, 0.500000, 10, 100, 1.009000, 0.387855, 1.031545
16896, 155, 50, 0.500000, 0.500000, 10, 100, 1.009000, 0.380029, 1.023604
17408, 155, 50, 0.500000, 0.500000, 10, 100, 1.009000, 0.379564, 1.020897
17920, 155, 50, 0.500000, 0.500000, 10, 100, 1.009000, 0.381881, 1.023650
18432, 155, 50, 0.500000, 0.500000, 10, 100, 1.009000, 0.386546, 1.028292
18944, 155, 50, 0.500000, 0.500000, 10, 100, 1.009000, 0.386596, 1.029475
19456, 155, 50, 0.500000, 0.500000, 10, 100, 1.009000, 0.382285, 1.023221
19968, 155, 50, 0.500000, 0.500000, 10, 100, 1.009000, 0.387375, 1.030418
20480, 155, 50, 0.500000, 0.500000, 10, 100, 1.009000, 0.381853, 1.025928
20992, 155, 50, 0.500000, 0.500000, 10, 100, 1.009000, 0.382750, 1.026996
21504, 155, 50, 0.500000, 0.500000, 10, 100, 1.009000, 0.387835, 1.030496
22016, 155, 50, 0.500000, 0.500000, 10, 100, 1.009000, 0.380012, 1.019676
22528, 155, 50, 0.500000, 0.500000, 10, 100, 1.009000, 0.378570, 1.021743
23040, 155, 50, 0.500000, 0.500000, 10, 100, 1.009000, 0.384704, 1.028582
23552, 155, 50, 0.500000, 0.500000, 10, 100, 1.009000, 0.378195, 1.022667
24064, 155, 50, 0.500000, 0.500000, 10, 100, 1.009000, 0.381603, 1.023543
24576, 155, 50, 0.500000, 0.500000, 10, 100, 1.009000, 0.374417, 1.014728
25088, 155, 50, 0.500000, 0.500000, 10, 100, 1.009000, 0.381629, 1.027732
25600, 155, 50, 0.500000, 0.500000, 10, 100, 1.009000, 0.376459, 1.019147
26112, 155, 50, 0.500000, 0.500000, 10, 100, 1.009000, 0.378120, 1.019382
26624, 155, 50, 0.500000, 0.500000, 10, 100, 1.009000, 0.379564, 1.023462
27136, 155, 50, 0.500000, 0.500000, 10, 100, 1.009000, 0.380112, 1.021219
27648, 155, 50, 0.500000, 0.500000, 10, 100, 1.009000, 0.383508, 1.026447
28160, 155, 50, 0.500000, 0.500000, 10, 100, 1.009000, 0.378227, 1.019102
28672, 155, 50, 0.500000, 0.500000, 10, 100, 1.009000, 0.377257, 1.018108
29184, 155, 50, 0.500000, 0.500000, 10, 100, 1.009000, 0.379413, 1.018922
29696, 155, 50, 0.500000, 0.500000, 10, 100, 1.009000, 0.376851, 1.018964
30208, 155, 50, 0.500000, 0.500000, 10, 100, 1.009000, 0.377463, 1.020639
30720, 155, 50, 0.500000, 0.500000, 10, 100, 1.009000, 0.383261, 1.024203
31232, 155, 50, 0.500000, 0.500000, 10, 100, 1.009000, 0.379521, 1.023881
31744, 155, 50, 0.500000, 0.500000, 10, 100, 1.009000, 0.380809, 1.021360
32256, 155, 50, 0.500000, 0.500000, 10, 100, 1.009000, 0.382548, 1.024840
32768, 155, 50, 0.500000, 0.500000, 10, 100, 1.009000, 0.381777, 1.024266
33280, 155, 50, 0.500000, 0.500000, 10, 100, 1.009000, 0.380066, 1.023121
33792, 155, 50, 0.500000, 0.500000, 10, 100, 1.009000, 0.382903, 1.025841
34304, 155, 50, 0.500000, 0.500000, 10, 100, 1.009000, 0.381306, 1.023923
34816, 155, 50, 0.500000, 0.500000, 10, 100, 1.009000, 0.385072, 1.030086
35328, 155, 50, 0.500000, 0.500000, 10, 100, 1.009000, 0.386332, 1.029201
35840, 155, 50, 0.500000, 0.500000, 10, 100, 1.009000, 0.385063, 1.031224
36352, 155, 50, 0.500000, 0.500000, 10, 100, 1.009000, 0.372934, 1.017280
36864, 155, 50, 0.500000, 0.500000, 10, 100, 1.009000, 0.378505, 1.020214
37376, 155, 50, 0.500000, 0.500000, 10, 100, 1.009000, 0.382026, 1.025727
37888, 155, 50, 0.500000, 0.500000, 10, 100, 1.009000, 0.383757, 1.027276
38400, 155, 50, 0.500000, 0.500000, 10, 100, 1.009000, 0.385415, 1.029392
38912, 155, 50, 0.500000, 0.500000, 10, 100, 1.009000, 0.377708, 1.023232
39424, 155, 50, 0.500000, 0.500000, 10, 100, 1.009000, 0.384825, 1.028205
39936, 155, 50, 0.500000, 0.500000, 10, 100, 1.009000, 0.380062, 1.018932
40448, 155, 50, 0.500000, 0.500000, 10, 100, 1.009000, 0.375112, 1.020069
40960, 155, 50, 0.500000, 0.500000, 10, 100, 1.009000, 0.370247, 1.011256
41472, 155, 50, 0.500000, 0.500000, 10, 100, 1.009000, 0.376368, 1.017279
41984, 155, 50, 0.500000, 0.500000, 10, 100, 1.009000, 0.386943, 1.030653
42496, 155, 50, 0.500000, 0.500000, 10, 100, 1.009000, 0.380143, 1.022365
43008, 155, 50, 0.500000, 0.500000, 10, 100, 1.009000, 0.383472, 1.024193
43520, 155, 50, 0.500000, 0.500000, 10, 100, 1.009000, 0.384226, 1.029506
44032, 155, 50, 0.500000, 0.500000, 10, 100, 1.009000, 0.379850, 1.020893
44544, 155, 50, 0.500000, 0.500000, 10, 100, 1.009000, 0.378342, 1.018609
45056, 155, 50, 0.500000, 0.500000, 10, 100, 1.009000, 0.380061, 1.022138
45568, 155, 50, 0.500000, 0.500000, 10, 100, 1.009000, 0.376563, 1.019887
46080, 155, 50, 0.500000, 0.500000, 10, 100, 1.009000, 0.380380, 1.024365
46592, 155, 50, 0.500000, 0.500000, 10, 100, 1.009000, 0.377251, 1.019145
47104, 155, 50, 0.500000, 0.500000, 10, 100, 1.009000, 0.379727, 1.022611
47616, 155, 50, 0.500000, 0.500000, 10, 100, 1.009000, 0.385150, 1.026689
48128, 155, 50, 0.500000, 0.500000, 10, 100, 1.009000, 0.377569, 1.023517
48640, 155, 50, 0.500000, 0.500000, 10, 100, 1.009000, 0.376063, 1.018175
49152, 155, 50, 0.500000, 0.500000, 10, 100, 1.009000, 0.379802, 1.025079
49664, 155, 50, 0.500000, 0.500000, 10, 100, 1.009000, 0.381216, 1.023688
50176, 155, 50, 0.500000, 0.500000, 10, 100, 1.009000, 0.382202, 1.029072
50688, 155, 50, 0.500000, 0.500000, 10, 100, 1.009000, 0.380156, 1.024332
51200, 155, 50, 0.500000, 0.500000, 10, 100, 1.009000, 0.379416, 1.019368
0, 155, 50, 0.500000, 0.500000, 10, 100, 1.010000, 0.350141, 0.995608
512, 155, 50, 0.500000, 0.500000, 10, 100, 1.010000, 0.356124, 1.002300
1024, 155, 50, 0.500000, 0.500000, 10, 100, 1.010000, 0.342546, 0.987895
1536, 155, 50, 0.500000, 0.500000, 10, 100, 1.010000, 0.335570, 0.980735
