  79.4564801,   79.4564801,  217.8137557,   89.7566554,   89.7566554,  278.7324153,  130.3669220,  130.3669220,   29.1569342,   84.1151855,   84.1151855,  189.1785133,  150.4131836,  150.4131836,  230.2622899,   82.1864843,   82.1864843,  150.2075407,  151.5060159,  151.5060159,  149.2841594,   89.3737754,   89.3737754,   30.6262246,  134.5480621,  134.5480621,  220.6353445,   99.7586424,   99.7586424,  182.6212072,  154.6761503,  154.6761503,  106.4101649,  122.9946993,  122.9946993,  174.8584921,  104.9899700,  104.9899700,  257.7344229,  104.0320889,  104.0320889,  222.6074021, 
  97.5833761,   97.5833761,  240.2303797,  109.7826774,  109.7826774,  285.5160350,  157.4148449,  149.1569342,    0.0000000,   82.5110171,   82.5110171,  226.6674963,  159.0236713,  159.0236713,  191.2386185,   94.5768662,   94.5768662,  175.6306745,  101.3196167,  101.3196167,  167.9645428,  103.3092708,  103.3092708,   47.3169537,   90.2608712,   90.2608712,  250.3744733,  122.5100653,  122.5100653,  180.1111419,  118.1805529,  118.1805529,  108.2296120,   86.3394857,   86.3394857,  208.5190064,  135.2176567,  135.2176567,  242.5167663,  116.4663919,  116.4663919,  226.1410101, 
  89.1309606,   89.1309606,  271.0994191,  126.9898461,  126.9898461,  278.5261889,  152.6589886,  120.0000000,    0.0000000,   81.0080574,   81.0080574,  265.6594389,  121.7930397,  121.7930397,  189.4455788,  106.8037918,  106.8037918,  188.8268827,   80.2413544,   80.2413544,  207.7231884,  125.8604076,  125.8604076,   41.4565462,   90.6254150,   90.6254150,  279.7490582,   95.9291267,   95.9291267,  204.1820153,  147.5825222,  147.5825222,   80.6470897,  140.8635296,  140.8635296,  187.6554768,  106.4107908,  106.4107908,  256.1059754,  101.4794616,  101.4794616,  244.6615485, 
 142.4865747,  142.4865747,  248.6128444,  128.3115212,  128.3115212,  270.2146677,  103.7541626,  103.7541626,   16.2458374,  119.5822942,  119.5822942,  266.0771447,  102.8345714,  102.8345714,  206.6110075,   84.7149928,   84.7149928,  224.1118899,  127.7197712,  127.7197712,  200.0034172,  147.6648539,  147.6648539,   13.7916923,  148.4178866,  148.4178866,  251.3311716,   99.0458266,   99.0458266,  225.1361887,  102.6531840,  102.6531840,   97.9939058,  112.8529099,  112.8529099,  194.8025669,   83.0430119,   83.0430119,  285.5160350,  130.2146889,  130.2146889,  234.4468597, 
  90.6867615,   90.6867615,  277.9260828,  134.1791321,  134.1791321,  256.0355356,  147.7355998,  136.2458374,    0.0000000,  104.0328059,  104.0328059,  282.0443388,   94.5030842,   94.5030842,  232.1079233,  103.5493913,  103.5493913,  240.5624986,  144.5353378,  144.5353378,  175.4680794,   80.2240199,   80.2240199,   53.5676724,  122.9978796,  122.9978796,  248.3332920,   81.4419346,   81.4419346,  263.6942541,  159.1348537,  159.1348537,   58.8590520,   90.7704103,   90.7704103,  224.0321566,  116.9270229,  116.9270229,  285.5160350,  116.4264238,  116.4264238,  238.0204358, 
 110.2279859,  110.2279859,  285.5160350,  103.9568268,  103.9568268,  272.0787088,  124.9233840,  120.0000000,    0.0000000,  137.2629572,  137.2629572,  264.7813816,  108.8319109,  108.8319109,  243.2760124,   84.9858497,   84.9858497,  275.5766490,  130.0803795,  130.0803795,  165.3876999,  134.9977208,  134.9977208,   38.5699516,  109.4023149,  109.4023149,  258.9309771,  117.1125299,  117.1125299,  266.5817242,  155.7808061,  155.7808061,   23.0782459,  118.9880727,  118.9880727,  225.0440839,  152.1474471,  152.1474471,  253.3685879,  134.8065519,  134.8065519,  223.2138840, 
  88.5356702,   88.5356702,  285.5160350,  142.9159842,  142.9159842,  249.1627245,  128.8125267,  120.0000000,    0.0000000,  146.2136579,  146.2136579,  238.5677237,  115.2114119,  115.2114119,  248.0646005,  133.9865498,  133.9865498,  261.5900992,  107.9545886,  107.9545886,  177.4331113,   94.8434027,   94.8434027,   63.7265489,   88.2123274,   88.2123274,  285.5160350,  124.4496351,  124.4496351,  262.1320890,   87.0139651,   87.0139651,   56.0642808,  117.6368948,  117.6368948,  227.4071891,  148.2751895,  148.2751895,  225.0933984,  143.7298614,  143.7298614,  199.4840226, 
  86.8571386,   86.8571386,  285.5160350,  103.9249578,  103.9249578,  265.2377668,  138.5367365,  120.0000000,    0.0000000,  121.1947253,  121.1947253,  237.3729985,  148.3949372,  148.3949372,  219.6696633,  120.4922639,  120.4922639,  261.0978353,  109.4201721,  109.4201721,  188.0129392,  124.3281887,  124.3281887,   59.3983602,   84.5690523,   84.5690523,  285.5160350,   89.5625305,   89.5625305,  285.5160350,  114.2686639,  114.2686639,   61.7956169,   84.6395182,   84.6395182,  262.7676709,   80.8885106,   80.8885106,  264.2048879,   97.6973953,   97.6973953,  221.7866273, 
 158.0663958,  158.0663958,  247.4496392,  107.2259711,  107.2259711,  278.0117957,  139.8245664,  120.0000000,    0.0000000,  117.9996311,  117.9996311,  239.3733673,  134.7400431,  134.7400431,  204.9296202,  139.2387291,  139.2387291,  241.8591061,  138.2758105,  138.2758105,  169.7371287,  112.2974623,  112.2974623,   67.1008980,  124.8209994,  124.8209994,  280.6950356,  103.6801310,  103.6801310,  285.5160350,  152.0754085,  152.0754085,   29.7202084,  104.0422158,  104.0422158,  278.7254551,  117.3678944,  117.3678944,  266.8369935,  145.3388176,  145.3388176,  196.4478097, 
  95.6129868,   95.6129868,  271.8366523,   96.0346834,   96.0346834,  285.5160350,  141.3836614,  120.0000000,    0.0000000,   86.8625917,   86.8625917,  272.5107756,  142.9871161,  142.9871161,  181.9425041,  129.1584943,  129.1584943,  232.7006119,  119.4125188,  119.4125188,  170.3246099,   89.0532486,   89.0532486,   98.0476494,  128.2688517,  128.2688517,  272.4261839,  141.3141527,  141.3141527,  264.2018823,   94.1230493,   94.1230493,   55.5971592,  150.6213959,  150.6213959,  248.1040592,  111.6593902,  111.6593902,  275.1776033,  103.8240764,  103.8240764,  212.6237334, 
 119.1870260,  119.1870260,  272.6496264,  159.6036610,  159.6036610,  245.9123740,   98.8136153,   98.8136153,   21.1863847,   95.8806450,   95.8806450,  285.5160350,  110.9960689,  110.9960689,  190.9464352,  103.5534841,  103.5534841,  249.1471277,  118.9869031,  118.9869031,  171.3377068,  112.0571065,  112.0571065,  105.9905429,  138.7814449,  138.7814449,  253.6447390,  129.8340157,  129.8340157,  254.3678666,   93.8472365,   93.8472365,   81.7499226,  136.6895897,  136.6895897,  231.4144695,  130.0481519,  130.0481519,  265.1294514,  119.6507635,  119.6507635,  212.9729699, 
 145.2814132,  145.2814132,  247.3682132,   81.1408908,   81.1408908,  284.7714832,  126.1411510,  126.1411510,   15.0452338,  119.2938292,  119.2938292,  285.5160350,   91.3192159,   91.3192159,  219.6272193,  116.9619292,  116.9619292,  252.1851985,  116.3673486,  116.3673486,  174.9703582,  138.8720259,  138.8720259,   87.1185170,  131.7051323,  131.7051323,  241.9396067,   95.3463447,   95.3463447,  279.0215219,  115.1317829,  115.1317829,   86.6181397,  126.4795608,  126.4795608,  224.9349087,  122.0685897,  122.0685897,  263.0608617,  148.3971159,  148.3971159,  184.5758540, 
