tau,noncompliant_mean,noncompliant_tenant_number,state_r,noncompliant_state_r,upper_queue_buffer,link_queue_buffer,average_loss_pure,average_loss_all
19200, 155, 0, 0.700000, 0.500000, 10, 100, 0.000000, 1.018409
19456, 155, 0, 0.700000, 0.500000, 10, 100, 0.000000, 1.018176
19712, 155, 0, 0.700000, 0.500000, 10, 100, 0.000018, 1.020929
19968, 155, 0, 0.700000, 0.500000, 10, 100, 0.000000, 1.017774
20224, 155, 0, 0.700000, 0.500000, 10, 100, 0.000000, 1.023168
20480, 155, 0, 0.700000, 0.500000, 10, 100, 0.000000, 1.022259
20736, 155, 0, 0.700000, 0.500000, 10, 100, 0.000000, 1.018534
20992, 155, 0, 0.700000, 0.500000, 10, 100, 0.000000, 1.021808
21248, 155, 0, 0.700000, 0.500000, 10, 100, 0.000000, 1.022274
21504, 155, 0, 0.700000, 0.500000, 10, 100, 0.000000, 1.019349
21760, 155, 0, 0.700000, 0.500000, 10, 100, 0.000019, 1.020014
22016, 155, 0, 0.700000, 0.500000, 10, 100, 0.000000, 1.021270
22272, 155, 0, 0.700000, 0.500000, 10, 100, 0.000000, 1.020291
22528, 155, 0, 0.700000, 0.500000, 10, 100, 0.000000, 1.018877
22784, 155, 0, 0.700000, 0.500000, 10, 100, 0.000000, 1.020075
23040, 155, 0, 0.700000, 0.500000, 10, 100, 0.000000, 1.019010
23296, 155, 0, 0.700000, 0.500000, 10, 100, 0.000000, 1.017665
23552, 155, 0, 0.700000, 0.500000, 10, 100, 0.000000, 1.020368
23808, 155, 0, 0.700000, 0.500000, 10, 100, 0.000000, 1.023504
24064, 155, 0, 0.700000, 0.500000, 10, 100, 0.000000, 1.018801
24320, 155, 0, 0.700000, 0.500000, 10, 100, 0.000000, 1.018086
24576, 155, 0, 0.700000, 0.500000, 10, 100, 0.000000, 1.019269
24832, 155, 0, 0.700000, 0.500000, 10, 100, 0.000000, 1.019355
25088, 155, 0, 0.700000, 0.500000, 10, 100, 0.000000, 1.023191
25344, 155, 0, 0.700000, 0.500000, 10, 100, 0.000000, 1.019491
25600, 155, 0, 0.700000, 0.500000, 10, 100, 0.000000, 1.020310
0, 155, 0, 0.800000, 0.500000, 10, 100, 0.000001, 3.628715
256, 155, 0, 0.800000, 0.500000, 10, 100, 0.000001, 3.620623
512, 155, 0, 0.800000, 0.500000, 10, 100, 0.000020, 3.632462
768, 155, 0, 0.800000, 0.500000, 10, 100, 0.000009, 3.625638
1024, 155, 0, 0.800000, 0.500000, 10, 100, 0.000003, 3.631571
1280, 155, 0, 0.800000, 0.500000, 10, 100, 0.000039, 3.623188
1536, 155, 0, 0.800000, 0.500000, 10, 100, 0.000003, 3.624001
1792, 155, 0, 0.800000, 0.500000, 10, 100, 0.000009, 3.629428
2048, 155, 0, 0.800000, 0.500000, 10, 100, 0.000000, 3.623715
2304, 155, 0, 0.800000, 0.500000, 10, 100, 0.000000, 3.632952
2560, 155, 0, 0.800000, 0.500000, 10, 100, 0.000000, 3.634264
2816, 155, 0, 0.800000, 0.500000, 10, 100, 0.000003, 3.633375
3072, 155, 0, 0.800000, 0.500000, 10, 100, 0.000001, 3.624462
3328, 155, 0, 0.800000, 0.500000, 10, 100, 0.000011, 3.625348
3584, 155, 0, 0.800000, 0.500000, 10, 100, 0.000000, 3.634365
3840, 155, 0, 0.800000, 0.500000, 10, 100, 0.000008, 3.629344
4096, 155, 0, 0.800000, 0.500000, 10, 100, 0.000002, 3.628465
4352, 155, 0, 0.800000, 0.500000, 10, 100, 0.000002, 3.625813
4608, 155, 0, 0.800000, 0.500000, 10, 100, 0.000000, 3.630470
4864, 155, 0, 0.800000, 0.500000, 10, 100, 0.000000, 3.625470
5120, 155, 0, 0.800000, 0.500000, 10, 100, 0.000012, 3.630598
5376, 155, 0, 0.800000, 0.500000, 10, 100, 0.000000, 3.627086
5632, 155, 0, 0.800000, 0.500000, 10, 100, 0.000011, 3.618571
5888, 155, 0, 0.800000, 0.500000, 10, 100, 0.000007, 3.628766
6144, 155, 0, 0.800000, 0.500000, 10, 100, 0.000000, 3.623153
6400, 155, 0, 0.800000, 0.500000, 10, 100, 0.000000, 3.621553
6656, 155, 0, 0.800000, 0.500000, 10, 100, 0.000000, 3.624458
6912, 155, 0, 0.800000, 0.500000, 10, 100, 0.000041, 3.623013
7168, 155, 0, 0.800000, 0.500000, 10, 100, 0.000000, 3.626756
7424, 155, 0, 0.800000, 0.500000, 10, 100, 0.000000, 3.633558
7680, 155, 0, 0.800000, 0.500000, 10, 100, 0.000044, 3.631712
7936, 155, 0, 0.800000, 0.500000, 10, 100, 0.000002, 3.626453
