tau,noncompliant_mean,noncompliant_tenant_number,state_r,noncompliant_state_r,upper_queue_buffer,link_queue_buffer,ratio,average_loss_pure,average_loss_all
25600, 155, 0, 0.620000, 0.500000, 2, 100, 1.001000, 0.000000, 15.033928
25600, 155, 0, 0.620000, 0.500000, 3, 100, 1.001000, 0.000000, 8.356721
25600, 155, 0, 0.620000, 0.500000, 4, 100, 1.001000, 0.000000, 4.950048
25600, 155, 0, 0.620000, 0.500000, 5, 100, 1.001000, 0.000000, 3.029374
25600, 155, 0, 0.620000, 0.500000, 6, 100, 1.001000, 0.000000, 1.894682
25600, 155, 0, 0.620000, 0.500000, 7, 100, 1.001000, 0.000000, 1.197168
25600, 155, 0, 0.620000, 0.500000, 8, 100, 1.001000, 0.000000, 0.759768
25600, 155, 0, 0.620000, 0.500000, 9, 100, 1.001000, 0.000000, 0.489019
25600, 155, 0, 0.620000, 0.500000, 10, 100, 1.001000, 0.000000, 0.311587
25600, 155, 0, 0.620000, 0.500000, 11, 100, 1.001000, 0.000000, 0.201110
25600, 155, 0, 0.620000, 0.500000, 12, 100, 1.001000, 0.000000, 0.130014
25600, 155, 0, 0.620000, 0.500000, 13, 100, 1.001000, 0.000000, 0.083151
25600, 155, 0, 0.620000, 0.500000, 14, 100, 1.001000, 0.000000, 0.054134
25600, 155, 0, 0.620000, 0.500000, 15, 100, 1.001000, 0.000000, 0.033472
25600, 155, 0, 0.620000, 0.500000, 16, 100, 1.001000, 0.000000, 0.022562
25600, 155, 0, 0.620000, 0.500000, 17, 100, 1.001000, 0.000000, 0.014355
25600, 155, 0, 0.620000, 0.500000, 18, 100, 1.001000, 0.000000, 0.008922
25600, 155, 0, 0.620000, 0.500000, 19, 100, 1.001000, 0.000000, 0.005924
25600, 155, 0, 0.620000, 0.500000, 20, 100, 1.001000, 0.000000, 0.003647
25600, 155, 0, 0.620000, 0.500000, 21, 100, 1.001000, 0.000000, 0.002441
25600, 155, 0, 0.620000, 0.500000, 22, 100, 1.001000, 0.000000, 0.001510
25600, 155, 0, 0.620000, 0.500000, 23, 100, 1.001000, 0.000000, 0.001132
25600, 155, 0, 0.620000, 0.500000, 24, 100, 1.001000, 0.000000, 0.000664
25600, 155, 0, 0.620000, 0.500000, 25, 100, 1.001000, 0.000000, 0.000382
25600, 155, 0, 0.620000, 0.500000, 26, 100, 1.001000, 0.000000, 0.000257
25600, 155, 0, 0.620000, 0.500000, 27, 100, 1.001000, 0.000000, 0.000144
25600, 155, 0, 0.620000, 0.500000, 28, 100, 1.001000, 0.000000, 0.000155
25600, 155, 0, 0.620000, 0.500000, 29, 100, 1.001000, 0.000000, 0.000061
25600, 155, 0, 0.620000, 0.500000, 30, 100, 1.001000, 0.000000, 0.000038
25600, 155, 0, 0.620000, 0.500000, 31, 100, 1.001000, 0.000000, 0.000032
25600, 155, 0, 0.620000, 0.500000, 32, 100, 1.001000, 0.000000, 0.000015
25600, 155, 0, 0.620000, 0.500000, 33, 100, 1.001000, 0.000000, 0.000023
25600, 155, 0, 0.620000, 0.500000, 34, 100, 1.001000, 0.000000, 0.000013
25600, 155, 0, 0.620000, 0.500000, 35, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.620000, 0.500000, 36, 100, 1.001000, 0.000000, 0.000001
25600, 155, 0, 0.620000, 0.500000, 37, 100, 1.001000, 0.000000, 0.000006
25600, 155, 0, 0.620000, 0.500000, 38, 100, 1.001000, 0.000000, 0.000002
25600, 155, 0, 0.620000, 0.500000, 39, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.620000, 0.500000, 40, 100, 1.001000, 0.000000, 0.000001
25600, 155, 0, 0.620000, 0.500000, 41, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.620000, 0.500000, 42, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.620000, 0.500000, 43, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.620000, 0.500000, 44, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.620000, 0.500000, 45, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.620000, 0.500000, 46, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.620000, 0.500000, 47, 100, 1.001000, 0.000000, 0.000000
