tau,naughty_mean,naughty_tenant_number,state_r,upper_queue_buffer,link_queue_buffer,average_loss
4352, 140, 0, 0.977500, 1, 100, 0.006428
4352, 140, 0, 0.987500, 1, 100, 0.018556
4384, 140, 0, 0.967500, 1, 100, 0.000000
4384, 140, 0, 0.977500, 1, 100, 0.000815
4384, 140, 0, 0.987500, 1, 100, 0.023847
4416, 140, 0, 0.967500, 1, 100, 0.000000
4416, 140, 0, 0.977500, 1, 100, 0.000651
4416, 140, 0, 0.987500, 1, 100, 0.032160
4448, 140, 0, 0.967500, 1, 100, 0.000000
4448, 140, 0, 0.977500, 1, 100, 0.003173
4448, 140, 0, 0.987500, 1, 100, 0.038580
4480, 140, 0, 0.967500, 1, 100, 0.000000
4480, 140, 0, 0.977500, 1, 100, 0.003911
4480, 140, 0, 0.987500, 1, 100, 0.027587
4512, 140, 0, 0.967500, 1, 100, 0.000000
4512, 140, 0, 0.977500, 1, 100, 0.006837
4512, 140, 0, 0.987500, 1, 100, 0.045436
4544, 140, 0, 0.967500, 1, 100, 0.000000
4544, 140, 0, 0.977500, 1, 100, 0.001791
4544, 140, 0, 0.987500, 1, 100, 0.058035
4576, 140, 0, 0.967500, 1, 100, 0.000000
4576, 140, 0, 0.977500, 1, 100, 0.000000
4576, 140, 0, 0.987500, 1, 100, 0.041007
4608, 140, 0, 0.967500, 1, 100, 0.000813
4608, 140, 0, 0.977500, 1, 100, 0.000000
4608, 140, 0, 0.987500, 1, 100, 0.044630
4640, 140, 0, 0.967500, 1, 100, 0.000000
4640, 140, 0, 0.977500, 1, 100, 0.000000
4640, 140, 0, 0.987500, 1, 100, 0.035724
4672, 140, 0, 0.967500, 1, 100, 0.000733
4672, 140, 0, 0.977500, 1, 100, 0.004803
4672, 140, 0, 0.987500, 1, 100, 0.015696
4704, 140, 0, 0.967500, 1, 100, 0.000000
4704, 140, 0, 0.977500, 1, 100, 0.003093
4704, 140, 0, 0.987500, 1, 100, 0.033272
