tau,noncompliant_mean,noncompliant_tenant_number,state_r,noncompliant_state_r,upper_queue_buffer,link_queue_buffer,compliant_loss_pure,noncompliant_loss_pure,compliant_loss_all,noncompliant_loss_all
43520, 155, 99, 0.500000, 0.500000, 10, 100, 0.279696, 11.743861, 0.281074, 12.886536
43776, 155, 99, 0.500000, 0.500000, 10, 100, 0.237540, 11.751719, 0.238596, 12.895907
44032, 155, 99, 0.500000, 0.500000, 10, 100, 0.251440, 11.738134, 0.252657, 12.879913
44288, 155, 99, 0.500000, 0.500000, 10, 100, 0.234985, 11.745894, 0.236204, 12.886010
44544, 155, 99, 0.500000, 0.500000, 10, 100, 0.249256, 11.751976, 0.249986, 12.897957
44800, 155, 99, 0.500000, 0.500000, 10, 100, 0.234743, 11.744351, 0.236286, 12.885382
45056, 155, 99, 0.500000, 0.500000, 10, 100, 0.238617, 11.746081, 0.240485, 12.886489
45312, 155, 99, 0.500000, 0.500000, 10, 100, 0.269236, 11.748821, 0.270128, 12.891135
45568, 155, 99, 0.500000, 0.500000, 10, 100, 0.262949, 11.745071, 0.264489, 12.889080
45824, 155, 99, 0.500000, 0.500000, 10, 100, 0.262440, 11.747882, 0.263739, 12.890467
46080, 155, 99, 0.500000, 0.500000, 10, 100, 0.201037, 11.752826, 0.202581, 12.893020
46336, 155, 99, 0.500000, 0.500000, 10, 100, 0.213469, 11.751864, 0.214607, 12.896568
46592, 155, 99, 0.500000, 0.500000, 10, 100, 0.263139, 11.752053, 0.263788, 12.895066
46848, 155, 99, 0.500000, 0.500000, 10, 100, 0.232115, 11.751801, 0.233658, 12.897861
47104, 155, 99, 0.500000, 0.500000, 10, 100, 0.241935, 11.746067, 0.243233, 12.888949
47360, 155, 99, 0.500000, 0.500000, 10, 100, 0.267484, 11.743786, 0.268294, 12.885224
47616, 155, 99, 0.500000, 0.500000, 10, 100, 0.227567, 11.741796, 0.228948, 12.883949
47872, 155, 99, 0.500000, 0.500000, 10, 100, 0.228207, 11.748810, 0.230156, 12.894799
48128, 155, 99, 0.500000, 0.500000, 10, 100, 0.235250, 11.746641, 0.235575, 12.892546
48384, 155, 99, 0.500000, 0.500000, 10, 100, 0.222808, 11.757615, 0.224350, 12.900273
48640, 155, 99, 0.500000, 0.500000, 10, 100, 0.229052, 11.749172, 0.229864, 12.892143
48896, 155, 99, 0.500000, 0.500000, 10, 100, 0.250874, 11.738550, 0.251847, 12.877787
49152, 155, 99, 0.500000, 0.500000, 10, 100, 0.246286, 11.746808, 0.247666, 12.890187
49408, 155, 99, 0.500000, 0.500000, 10, 100, 0.179171, 11.743887, 0.180960, 12.885723
49664, 155, 99, 0.500000, 0.500000, 10, 100, 0.220631, 11.746448, 0.221280, 12.890660
49920, 155, 99, 0.500000, 0.500000, 10, 100, 0.244935, 11.749240, 0.246477, 12.892502
50176, 155, 99, 0.500000, 0.500000, 10, 100, 0.192247, 11.745653, 0.192978, 12.887568
50432, 155, 99, 0.500000, 0.500000, 10, 100, 0.228881, 11.748650, 0.229450, 12.890907
50688, 155, 99, 0.500000, 0.500000, 10, 100, 0.228878, 11.747749, 0.230339, 12.889336
50944, 155, 99, 0.500000, 0.500000, 10, 100, 0.197975, 11.741917, 0.198950, 12.884115
51200, 155, 99, 0.500000, 0.500000, 10, 100, 0.184391, 11.748536, 0.185693, 12.890550
