tau,naughty_mean,naughty_tenant_number,state_r,upper_queue_buffer,link_queue_buffer,regular_loss,naughty_loss
2560, 155, 0, 0.998750, 1, 100, 0.012836, 0.000000
2592, 155, 0, 0.968750, 1, 100, 0.000000, 0.000000
2592, 155, 0, 0.978750, 1, 100, 0.000109, 0.000000
2592, 155, 0, 0.988750, 1, 100, 0.000493, 0.000000
2592, 155, 0, 0.998750, 1, 100, 0.010500, 0.000000
2624, 155, 0, 0.968750, 1, 100, 0.000000, 0.000000
2624, 155, 0, 0.978750, 1, 100, 0.000023, 0.000000
2624, 155, 0, 0.988750, 1, 100, 0.000634, 0.000000
2624, 155, 0, 0.998750, 1, 100, 0.014192, 0.000000
2656, 155, 0, 0.968750, 1, 100, 0.000003, 0.000000
2656, 155, 0, 0.978750, 1, 100, 0.000030, 0.000000
2656, 155, 0, 0.988750, 1, 100, 0.000435, 0.000000
2656, 155, 0, 0.998750, 1, 100, 0.012429, 0.000000
2688, 155, 0, 0.968750, 1, 100, 0.000013, 0.000000
2688, 155, 0, 0.978750, 1, 100, 0.000054, 0.000000
2688, 155, 0, 0.988750, 1, 100, 0.000518, 0.000000
2688, 155, 0, 0.998750, 1, 100, 0.010924, 0.000000
2720, 155, 0, 0.968750, 1, 100, 0.000000, 0.000000
2720, 155, 0, 0.978750, 1, 100, 0.000015, 0.000000
2720, 155, 0, 0.988750, 1, 100, 0.000327, 0.000000
2720, 155, 0, 0.998750, 1, 100, 0.011265, 0.000000
2752, 155, 0, 0.968750, 1, 100, 0.000000, 0.000000
2752, 155, 0, 0.978750, 1, 100, 0.000067, 0.000000
2752, 155, 0, 0.988750, 1, 100, 0.000456, 0.000000
2752, 155, 0, 0.998750, 1, 100, 0.013758, 0.000000
2784, 155, 0, 0.968750, 1, 100, 0.000001, 0.000000
2784, 155, 0, 0.978750, 1, 100, 0.000041, 0.000000
2784, 155, 0, 0.988750, 1, 100, 0.000924, 0.000000
2784, 155, 0, 0.998750, 1, 100, 0.009875, 0.000000
2816, 155, 0, 0.968750, 1, 100, 0.000026, 0.000000
2816, 155, 0, 0.978750, 1, 100, 0.000006, 0.000000
2816, 155, 0, 0.988750, 1, 100, 0.000240, 0.000000
2816, 155, 0, 0.998750, 1, 100, 0.011964, 0.000000
2848, 155, 0, 0.968750, 1, 100, 0.000015, 0.000000
2848, 155, 0, 0.978750, 1, 100, 0.000045, 0.000000
2848, 155, 0, 0.988750, 1, 100, 0.000550, 0.000000
2848, 155, 0, 0.998750, 1, 100, 0.011924, 0.000000
2880, 155, 0, 0.968750, 1, 100, 0.000000, 0.000000
2880, 155, 0, 0.978750, 1, 100, 0.000071, 0.000000
2880, 155, 0, 0.988750, 1, 100, 0.000650, 0.000000
2880, 155, 0, 0.998750, 1, 100, 0.010936, 0.000000
2912, 155, 0, 0.968750, 1, 100, 0.000000, 0.000000
2912, 155, 0, 0.978750, 1, 100, 0.000025, 0.000000
2912, 155, 0, 0.988750, 1, 100, 0.000418, 0.000000
2912, 155, 0, 0.998750, 1, 100, 0.008583, 0.000000
2944, 155, 0, 0.968750, 1, 100, 0.000000, 0.000000
2944, 155, 0, 0.978750, 1, 100, 0.000004, 0.000000
2944, 155, 0, 0.988750, 1, 100, 0.000462, 0.000000
2944, 155, 0, 0.998750, 1, 100, 0.011075, 0.000000
2976, 155, 0, 0.968750, 1, 100, 0.000000, 0.000000
2976, 155, 0, 0.978750, 1, 100, 0.000034, 0.000000
2976, 155, 0, 0.988750, 1, 100, 0.000619, 0.000000
2976, 155, 0, 0.998750, 1, 100, 0.009736, 0.000000
3008, 155, 0, 0.968750, 1, 100, 0.000000, 0.000000
3008, 155, 0, 0.978750, 1, 100, 0.000017, 0.000000
3008, 155, 0, 0.988750, 1, 100, 0.000471, 0.000000
3008, 155, 0, 0.998750, 1, 100, 0.010502, 0.000000
3040, 155, 0, 0.968750, 1, 100, 0.000000, 0.000000
3040, 155, 0, 0.978750, 1, 100, 0.000048, 0.000000
3040, 155, 0, 0.988750, 1, 100, 0.000531, 0.000000
3040, 155, 0, 0.998750, 1, 100, 0.012256, 0.000000
3072, 155, 0, 0.968750, 1, 100, 0.000002, 0.000000
3072, 155, 0, 0.978750, 1, 100, 0.000041, 0.000000
3072, 155, 0, 0.988750, 1, 100, 0.000465, 0.000000
3072, 155, 0, 0.998750, 1, 100, 0.010438, 0.000000
3104, 155, 0, 0.968750, 1, 100, 0.000000, 0.000000
3104, 155, 0, 0.978750, 1, 100, 0.000020, 0.000000
3104, 155, 0, 0.988750, 1, 100, 0.000633, 0.000000
3104, 155, 0, 0.998750, 1, 100, 0.011793, 0.000000
3136, 155, 0, 0.968750, 1, 100, 0.000000, 0.000000
3136, 155, 0, 0.978750, 1, 100, 0.000078, 0.000000
3136, 155, 0, 0.988750, 1, 100, 0.000472, 0.000000
3136, 155, 0, 0.998750, 1, 100, 0.011087, 0.000000
3168, 155, 0, 0.968750, 1, 100, 0.000011, 0.000000
3168, 155, 0, 0.978750, 1, 100, 0.000013, 0.000000
3168, 155, 0, 0.988750, 1, 100, 0.000515, 0.000000
3168, 155, 0, 0.998750, 1, 100, 0.009959, 0.000000
3200, 155, 0, 0.968750, 1, 100, 0.000000, 0.000000
3200, 155, 0, 0.978750, 1, 100, 0.000020, 0.000000
3200, 155, 0, 0.988750, 1, 100, 0.000371, 0.000000
3200, 155, 0, 0.998750, 1, 100, 0.008513, 0.000000
3232, 155, 0, 0.968750, 1, 100, 0.000002, 0.000000
3232, 155, 0, 0.978750, 1, 100, 0.000005, 0.000000
3232, 155, 0, 0.988750, 1, 100, 0.000722, 0.000000
3232, 155, 0, 0.998750, 1, 100, 0.011580, 0.000000
3264, 155, 0, 0.968750, 1, 100, 0.000000, 0.000000
3264, 155, 0, 0.978750, 1, 100, 0.000061, 0.000000
3264, 155, 0, 0.988750, 1, 100, 0.000498, 0.000000
3264, 155, 0, 0.998750, 1, 100, 0.009588, 0.000000
3296, 155, 0, 0.968750, 1, 100, 0.000000, 0.000000
3296, 155, 0, 0.978750, 1, 100, 0.000000, 0.000000
3296, 155, 0, 0.988750, 1, 100, 0.000637, 0.000000
3296, 155, 0, 0.998750, 1, 100, 0.012933, 0.000000
3328, 155, 0, 0.968750, 1, 100, 0.000000, 0.000000
