tau,compliant_loss_pure,noncompliant_loss_pure,compliant_loss_all,noncompliant_loss_all
22784, 0.000393, 0.002379, 0.226655, 15.431059
23040, 0.000471, 0.002456, 0.225255, 15.428415
23296, 0.000511, 0.002748, 0.225153, 15.414808
23552, 0.000490, 0.002650, 0.226676, 15.405371
23808, 0.000574, 0.003528, 0.223555, 15.422959
24064, 0.000525, 0.002910, 0.226340, 15.424098
24320, 0.000533, 0.002955, 0.225519, 15.411628
24576, 0.000491, 0.002907, 0.226268, 15.410998
24832, 0.000491, 0.003021, 0.226463, 15.412831
25088, 0.000475, 0.002751, 0.225439, 15.404107
25344, 0.000442, 0.002627, 0.225241, 15.392946
25600, 0.000465, 0.002714, 0.227173, 15.414096
0, 0.108656, 0.109746, 1.126057, 7.840056
256, 0.098015, 0.097171, 1.119176, 7.828351
512, 0.082004, 0.086172, 1.097910, 7.835210
768, 0.070126, 0.076121, 1.093286, 7.813673
1024, 0.062581, 0.070607, 1.077852, 7.815375
1280, 0.059349, 0.068816, 1.078926, 7.805637
1536, 0.055262, 0.066837, 1.072783, 7.802868
1792, 0.052675, 0.065793, 1.069014, 7.809088
2048, 0.051221, 0.066545, 1.071393, 7.805285
2304, 0.049282, 0.065550, 1.065852, 7.808973
2560, 0.048051, 0.066399, 1.074144, 7.809141
2816, 0.044489, 0.063998, 1.064464, 7.798042
3072, 0.045547, 0.068034, 1.063915, 7.808809
3328, 0.042051, 0.064246, 1.064004, 7.803341
3584, 0.040215, 0.063039, 1.054037, 7.796328
3840, 0.038608, 0.063898, 1.061218, 7.808846
4096, 0.037691, 0.064066, 1.054083, 7.803680
4352, 0.037627, 0.065353, 1.050872, 7.812370
4608, 0.035307, 0.065320, 1.049214, 7.798441
4864, 0.033685, 0.062364, 1.051697, 7.816372
5120, 0.032461, 0.063640, 1.051538, 7.803995
5376, 0.031490, 0.063796, 1.052530, 7.806671
5632, 0.030021, 0.062560, 1.044005, 7.807188
5888, 0.030569, 0.066372, 1.044532, 7.809271
6144, 0.030057, 0.067117, 1.049422, 7.804687
6400, 0.029291, 0.066570, 1.049087, 7.811106
6656, 0.026946, 0.064696, 1.045598, 7.776455
6912, 0.027920, 0.068232, 1.042177, 7.809608
7168, 0.026562, 0.068267, 1.049083, 7.796706
7424, 0.025418, 0.066305, 1.045364, 7.807084
