tau,regular_loss,naughty_loss
23552, 0.038518, 1.670324
23584, 0.037651, 1.673005
23616, 0.036937, 1.669207
23648, 0.040448, 1.671353
23680, 0.038211, 1.671771
23712, 0.039138, 1.670249
23744, 0.040214, 1.664029
23776, 0.040363, 1.668951
23808, 0.037322, 1.665322
23840, 0.039700, 1.667258
23872, 0.037024, 1.666921
23904, 0.037237, 1.670391
23936, 0.037709, 1.674221
23968, 0.038162, 1.670843
24000, 0.037958, 1.669152
24032, 0.038409, 1.667598
24064, 0.038397, 1.670799
24096, 0.037166, 1.673091
24128, 0.038129, 1.671406
24160, 0.037608, 1.671172
24192, 0.036113, 1.669609
24224, 0.037832, 1.669550
24256, 0.038725, 1.667941
24288, 0.035198, 1.671682
24320, 0.038902, 1.668740
24352, 0.036798, 1.666593
24384, 0.037164, 1.665462
24416, 0.037528, 1.670745
24448, 0.039284, 1.667802
24480, 0.037647, 1.666151
24512, 0.035294, 1.667259
24544, 0.036732, 1.667836
24576, 0.037860, 1.666975
24608, 0.037641, 1.670719
24640, 0.039858, 1.670307
24672, 0.034843, 1.673156
24704, 0.038790, 1.666139
24736, 0.035448, 1.670230
24768, 0.038295, 1.668280
24800, 0.037190, 1.666025
24832, 0.035823, 1.667177
24864, 0.036060, 1.668613
24896, 0.037328, 1.669636
24928, 0.039394, 1.667512
24960, 0.037898, 1.673995
24992, 0.037433, 1.669885
25024, 0.038313, 1.669599
25056, 0.038629, 1.666540
25088, 0.037086, 1.668320
25120, 0.038447, 1.673925
25152, 0.036828, 1.666399
25184, 0.036885, 1.671364
25216, 0.037311, 1.672808
25248, 0.035790, 1.671644
25280, 0.039648, 1.668294
25312, 0.036524, 1.666208
25344, 0.036746, 1.666572
25376, 0.039925, 1.667970
25408, 0.037001, 1.671204
25440, 0.038418, 1.669240
25472, 0.035234, 1.669729
25504, 0.036444, 1.672482
25536, 0.035326, 1.667765
25568, 0.037616, 1.668943
25600, 0.036510, 1.667174
